relation_path,entity_path
35 34 34 34 34 34 34 34,433 1722 321 1179 917 257 755 247 30
22 34 34 34 34 34,78 623 2022 789 7 247 30
34 34 34 31,30 247 687 917 618
35 34,790 247 30
20 22 34,272 1760 247 30
34 34,31 1886 358
34 34 34 34 34 34 34 34 34 34,353 1792 1142 496 1830 1759 1838 1691 1949 321 31
34 34 34,31 1303 1273 358
34 34 31,31 1927 1235 1408
22 34 34 34 34,844 1030 1299 1579 1927 31
25 22 34 34 34 34 34 34 34 34,1674 1807 484 1759 1018 1969 2008 1942 755 353 31
34 28,31 113 518
34 34 34 34 34 34 34 34 34 31,31 1838 1919 739 1254 1755 1326 878 484 3 1002
34 34 34 31,31 2008 364 947 1322
22 34 34,143 247 30 31
22 34,1905 1030 31
34 31,31 30 1721
18 15 34 34 34 34,432 1652 353 27 364 891 31
37 22 34 34 34,28 422 1030 2001 17 31
34 34 34 34 26 12,31 1030 1722 2008 1780 2016 518
34 34 34 34 34 31,31 907 1934 1299 1937 739 1724
34 34 34 34 34 34 34 31,31 2008 977 1837 1018 247 1919 1673 618
34 34 34 34 31,31 260 2011 2001 2002 1913
37 22 34 34,405 610 484 907 31
31 15 34 34 34 34 34,311 578 1142 1179 1235 1207 907 31
22 34,1189 353 32
22 34 34,1453 1927 1838 32
34 34 34 34 34 34 34 34 34 34,1927 1110 484 1907 1942 1291 917 1830 1937 1886 32
29 22 34 34,1846 234 353 104 32
37 35 15 34 34 34 34 34 34,1386 1771 1662 353 16 484 1142 1996 1838 32
34 26 3,32 353 842 1873
34 31,32 260 261
37 22 34,608 1604 1030 32
17 15 34,214 1662 353 32
22 34 34 34 34 34 34 34 34 34,1423 1030 1046 1673 1949 1291 1299 819 696 1179 32
34 34 31,32 260 10 1663
22 34 34 34,976 353 1825 2005 32
37 22 34 34 34,476 1944 257 1123 1299 32
37 37 22 34,454 307 1654 1179 32
22 34 34 34 34 34 34 34 34,331 247 1291 1917 907 1755 789 1809 1299 32
34 34,32 1886 358
37 35 15 34 34 34 34,512 1261 60 484 1866 1927 2005 32
22 34 34 34 34 34,507 947 1907 1927 22 484 32
37 37 37 22 34 34 34 34,454 307 1982 1323 247 1691 907 1179 32
18 34 15 34 34 34,1037 1929 1926 260 1691 1299 32
34 34 34 34 34 34 34 34 34 34,947 257 907 484 1934 1286 353 1969 1673 104 33
34 34 34 34 34 27,33 1949 1334 260 484 16 964
34 34 31,33 260 1691 1264
22 34,571 247 33
34 34 34 31,33 247 2024 106 1808
22 34 34 34 34 34,1471 1030 1959 353 32 104 33
22 34 34,151 1030 17 33
34 31,33 247 1144
22 34 34 34 34,1774 484 5 789 1927 33
31 15 34 34 34,1411 99 1291 1869 1949 33
22 34 34 34,806 1673 1046 1030 33
6 34 34 34 34 34 34 34 34,1637 1207 1303 106 1838 1912 1927 353 1331 33
29 37 37 37 22 34 34 34 34 34,1287 1020 1332 447 645 1030 891 1762 1949 1966 33
37 37 22 34,566 525 1659 484 33
22 34 34 34 34 34 34 34 34 34,1288 947 1949 6 1030 1934 687 260 2017 1331 33
22 34 34 34 34 34 34 34 34,1993 1286 1254 1830 22 1397 26 17 260 33
34 34 34 34 31,33 260 1825 977 12 1721
29 25 25 25 21 15 34,1210 835 1130 1098 981 1355 1030 33
22 34 34 34 34 34 34,1616 1030 1679 1715 907 1397 260 33
34 34 34 34 34 31,33 104 31 7 484 1273 1668
31 15 31,34 158 257 1806
31 15 28,34 1985 856 1279
31 15 34 31,34 1539 484 20 1806
22 34 31,34 1030 1326 1810
22 34 34 31,34 1030 737 947 1247
31 13 28,34 857 1652 1801
31 15 23,34 1985 856 1413
31 13 15 28,34 158 1901 374 518
31 15 34 34 31,34 1109 484 685 687 1906
31 15 34 34 34 31,34 1539 484 1753 260 1334 1945
22 31,34 1029 1876
31 15 34 34 34 34 34 34 34 34,34 1985 856 789 779 1284 1830 768 1207 247 1886
22 23,34 1029 1461
31 15 34 34 34 34 34 34 31,34 1882 353 1759 1830 1179 1831 257 1284 1560
22 34 34 34,34 1029 364 1933 358
31 13 23,34 1882 1652 1413
31 15 34 15 23,34 950 1030 1874 624 1413
31 15 34 34 34 34 34 31,34 1109 484 1687 425 162 690 1286 1876
31 13 15 23,34 1882 1652 282 1461
31 13 15 34 31,34 1882 1652 353 16 222
34 34 34 34 34 34 34 34 34 34,353 1179 55 1346 1915 1714 1934 425 1579 1927 35
22 34 34 34,302 1030 2005 1927 35
22 34 34 34 34 34 34 34 34 34,1124 878 1960 1673 917 1949 1933 162 1284 1397 35
14 20 29 20 25 25 25 22 34,1283 1033 837 860 981 204 1175 1098 1030 35
37 37 22 34 34,566 525 1973 1139 484 35
34 34 31,35 1030 750 1943
22 34 34 34 34 34 34 34 34,1791 257 260 425 1397 687 917 1830 484 35
22 34 15 34,184 257 1926 260 35
22 34,1716 1030 35
15 23,35 624 263
34 34 34 34 34,35 484 1964 1030 282 358
17 15 34 34 34 34 34 34 34 34,1101 438 364 924 1346 995 1755 1792 1284 260 35
34 34 34 34 34 31,35 260 257 1792 2008 1969 1906
35 15 34 34 34 34,191 458 977 1886 162 1397 35
37 37 22 34 34 34,566 525 1973 247 1284 1397 35
18 34 34,1037 1929 1927 35
15 28,35 624 1518
14 22 34 34,1283 642 1030 260 35
34 34 34 23,35 260 552 2008 1480
37 37 35 34 34 34 34 34,1328 1984 2 1673 1919 1346 1286 260 35
22 31,36 1030 261
22 34 31,36 1030 2011 1806
22 34 34 34 34 34 34 31,36 1030 1715 1886 1280 257 1346 768 1877
22 34 34 34 31,36 1030 1291 1927 839 452
22 34,36 1030 1408
22 34 23,36 1030 1874 1461
22 34 34 34 34 31,36 1030 1165 696 977 13 1906
22 28,36 1030 1833
22 34 34 34 34 27,36 1030 1 260 1996 1838 1728
22 34 15 23,36 1030 1960 624 1461
22 34 34 31,36 1030 1722 878 1002
11 27,37 497 1506
22 34 34 34 34 34 34 31,37 1030 1927 1907 1046 687 1299 891 1002
22 28,37 1805 518
22 31,37 1805 1133
22 34 31,37 1030 1863 1663
22 34 34 34 31,37 1030 907 1299 759 1913
22 34 34 34 23,37 1805 789 1299 1695 1535
22 34 34 34 34 23,37 1030 1284 257 1673 1923 1461
22 34 34 27,37 1030 1303 1722 166
22 34 34 34 34 34 31,37 1805 484 1254 1142 1927 2018 222
22 34 34 31,37 1030 162 1273 288
22 26 22 34 34 34 31,37 1805 2016 257 55 1927 1099 551
22 34 34 28,37 1805 484 1847 243
22 34 28,37 1030 1664 243
20 3,38 394 1415
21 5 20 20,711 1651 1302 394 38
30 20,554 394 38
14 21 5 20 20,1283 1871 1651 1302 394 38
37 37 21 5 20 20,621 761 656 1651 1302 394 38
20 20 3,38 394 1302 1558
20 33,38 394 142
37 21 5 20 20,608 1604 1651 1302 394 38
20 9,38 394 1891
20 18 15 28,38 394 1901 445 518
20 12,38 394 518
20 18 15 23,38 394 1901 445 1413
20 11,38 394 1708
20 22 34 31,38 394 1030 1900 1913
20 20 9,38 394 1302 1891
34 34 34 34 34 34 34 34 34 34,1937 1830 1284 1123 1299 1917 104 1966 33 484 39
34 31,39 10 1906
34 34 34 34 34 34 34 31,39 353 1934 2008 321 1179 257 484 1945
18 15 34 34 34,1710 1647 484 2002 1299 39
22 34 34 34 34 34 34 34,342 1207 1235 685 1927 1397 35 260 39
37 37 22 34 34 34 34,455 1135 864 995 1018 977 260 39
22 34 34,621 321 10 39
34 34 31,39 1673 1669 1400
34 34 34 34 31,39 484 552 1254 1207 1811
22 34,877 1030 39
22 34 34 34 34 34 34 34 34,1401 257 789 1869 1830 1942 353 1802 1299 39
34 34 34 31,39 1299 1544 1886 1945
22 34 34 34 34,1700 282 1886 32 353 39
37 31 15 34,1166 1268 333 484 39
22 34 34 34 34 34,331 247 907 789 1931 1949 39
22 34 34 34,1565 484 1805 1299 39
22 34 34 34 34 34 34 34 34 34,1871 1030 2013 1179 1857 353 20 1927 1917 1830 39
31 15 34 34 34 34 34,1823 1539 484 2005 321 1346 2008 39
37 22 34 34,172 310 977 353 39
21 15 34 34 34 34 34,1596 677 257 1123 1714 1915 1673 39
22 16,40 1030 1486
22 34 34 34 27,40 364 26 353 1837 166
35 15 34 34 34 23,40 438 364 737 1331 1966 263
11 27,40 497 1506
22 34 31,40 1030 1179 1860
20 3,40 41 908
35 15 34 34 31,40 438 364 1959 19 222
35 15 34 31,40 438 364 687 1808
17 23,40 438 1480
35 23,40 438 1480
22 31,40 1030 1724
22 34 34 34 34 34 34 34 34 31,40 364 1299 1866 1929 484 1346 162 1874 1949 1663
22 34 34 34 34 31,40 1030 1790 891 257 364 1144
17 15 34 31,40 438 364 282 65
22 34 34 31,40 364 1927 1861 1264
20 18 15 34 31,40 41 1444 1030 1110 1876
22 34 34 34 34 34 34 31,40 364 1826 1030 1886 907 1179 106 1560
20 12,40 41 518
35 15 34 34 34 31,40 438 364 1669 1142 27 1906
35 15 31,40 438 364 46
18 15 31,41 1444 1030 452
20 19,41 40 1692
20 12,41 40 518
22 34 34 34 34 31,41 1030 1018 1969 1346 924 1945
18 15 34 23,41 1444 1030 2028 263
20 11 27,41 40 497 1506
18 15 34 31,41 1444 1030 39 65
20 3,41 40 86
20 35 23,41 40 438 1480
20 1,41 40 1004
22 34 34 34 28,41 1030 1838 19 39 264
22 34 34 34 31,41 1030 1303 750 1179 551
22 34 31,41 1030 48 1663
20 22 34 34 34 31,41 40 1030 1303 878 995 65
22 31,41 1030 1860
20 22 31,41 40 364 1876
18 15 34 28,41 1444 1030 1926 518
22 34 23,41 1030 1148 1480
18 15 34 34 34 31,41 1444 1030 2008 1869 364 1860
20 35 15 34 34 34 34 31,41 40 438 364 1964 907 1949 12 1945
31 15 34 31,42 1539 484 739 1266
18 23,42 1946 1413
31 13 15 28,42 1882 1652 1148 1801
31 13 15 34 31,42 1882 1652 353 1792 1663
31 13 23,42 550 1946 1413
22 34 34 34 31,42 247 917 1673 2010 1913
31 13 15 34 34 34 34 34 23,42 1882 1652 353 1838 257 1830 737 768 1413
37 0,42 299 818
22 31,42 247 65
31 15 34 34 34 31,42 979 1254 755 353 16 576
31 15 31,42 979 1254 1668
31 15 34 34 34 34 31,42 578 1142 162 1915 623 1942 46
37 31 15 31,42 299 1109 484 592
31 13 15 34,42 1882 1652 282 358
22 34 34 31,42 247 1346 907 452
37 3,42 299 377
31 15 34 34 34 34 26 12,42 578 1142 727 687 1046 257 2016 518
31 13 28,42 1882 1652 1801
31 15 28,42 550 247 264
31 15 34 34 31,42 1882 353 104 1960 1247
34 34 31,43 353 2018 1808
34 34 34 34 31,43 1927 19 1959 22 576
34 34 34 34 34 34 34 34 34 34,1780 113 1299 1714 759 707 1254 1831 1927 1331 43
22 34,577 353 43
22 34 34 34 34 34 34 34 34 34,901 1030 425 1949 1831 1927 19 353 1123 1673 43
22 34 34 34 34,78 623 1927 31 260 43
22 34 34 34,1632 484 1579 260 43
37 37 22 34,1889 44 1989 1030 43
22 34 34 34 34 34 34 34 34,1527 484 1693 1299 995 1291 1847 1830 1927 43
22 34 34 34 34 34 34,42 247 1207 737 1934 740 353 43
37 37 22 34 34 34 34 34 34,563 1963 481 257 552 353 16 484 1927 43
34 31,43 353 1808
22 34 34,784 247 1673 43
21 15 34 34 34 34 34 34 34 34,1257 677 484 425 789 1931 1291 759 849 353 43
37 22 34,1067 1337 1030 43
14 22 34 34 34 34 34 34 34,1283 921 257 1316 687 737 1934 740 1331 43
29 37 18 15 34,1210 981 1606 845 1030 43
22 34 34 34 34 34 34 34,1702 257 425 849 739 789 1759 353 43
34 34 34 31,43 1331 1179 113 1002
14 22 34,1283 1871 1030 43
37 3,44 1989 1573
37 33,44 1989 142
37 11 27,44 1989 497 1506
37 22 34 34 34 34 34 34 31,44 1989 257 1933 1830 1254 1110 1838 1854 576
37 22 34 34 31,44 1989 257 1254 779 1811
37 1,44 1989 1004
37 22 23,44 1989 445 1413
37 22 34 34 34 34 31,44 1989 257 1714 690 364 1790 1249
37 7,44 1989 435
37 31 15 34 31,45 1936 333 484 623 1400
37 3,45 1936 1141
22 34 31,45 1030 5 646
22 31,45 1030 1876
18 15 34 31,45 174 1030 2018 222
22 34 34 34 34,45 1030 1123 247 1838 358
37 12,45 1936 518
37 31 15 34 34 34 31,45 1936 1317 484 113 1291 1900 1877
22 34,45 1030 1408
22 34 34 34 34 34 34 34 34 31,45 1030 1847 1919 759 496 1291 1254 353 1299 826
18 15 34 34 31,45 174 1030 759 755 46
18 15 31,45 174 1030 156
18 15 34 34 34 31,45 174 1030 623 1110 1018 1906
22 34 34 23,45 1030 1919 1854 1461
37 11,45 1936 992
37 31 15 31,45 1936 1317 484 1144
22 34 34 31,45 1030 740 1831 1913
37 22 34 34 34 31,45 1936 257 1933 907 1691 1906
37 31 15 34 34 34 34 31,45 1936 1317 484 55 1886 1969 425 1663
18 15 27,45 174 1030 1480
34 34 34 34 34 34 34 34 34 31,2008 1544 687 353 1869 740 1927 1687 1299 1179 46
22 34 31,1150 1030 1992 46
22 31,37 1805 46
22 34 34 34 31,1296 257 1886 1579 1969 46
35 34 34 34 34 34 31,433 995 1179 321 1740 260 1762 46
22 34 34 34 34 31,724 623 1669 1907 1933 1863 46
22 34 34 34 34 34 34 34 34 31,1124 878 353 1722 321 1284 1792 1299 2001 27 46
15 34 34 34 34 34 34 34 34 31,1318 484 1898 1838 1544 1179 22 1927 1688 13 46
37 22 34 34 34 34 31,1296 1227 1030 1579 353 1750 1740 46
37 22 34 34 34 34 34 34 34 31,1836 1982 484 1687 425 1142 1291 1838 1912 1847 46
22 34 34 34 34 34 34 34 31,1118 353 1695 1299 1179 977 1291 1331 1971 46
22 34 34 34 34 34 31,880 353 1927 687 1397 257 27 46
31 15 34 31,628 1882 353 1544 46
35 34 34 34 34 31,694 1759 2008 1722 878 1688 46
22 34 34 31,406 1254 819 13 46
35 15 31,306 60 247 46
37 37 22 34 34 34 34 34 31,1385 1484 1122 2008 1753 1792 1927 2030 1847 46
35 15 34 34 34 34 34 34 31,1657 444 1286 1303 768 810 1915 1331 1254 46
35 34 34 31,1636 484 1755 1792 46
17 34 31,822 1123 1934 46
22 34 31,47 1030 1715 551
35 15 34 31,47 1610 1030 2024 1906
22 34 34,47 1030 1869 1408
21 13 15 34 31,47 489 1610 1030 2017 1877
11 27,47 497 1506
21 13 15 28,47 489 1610 1030 1833
35 15 31,47 1610 1030 46
22 34 34 31,47 1030 1969 364 1810
21 13 15 34 34 34 31,47 1555 1901 257 865 484 1805 1247
21 15 34,47 1555 257 358
22 34 34 34 34 34 34 31,47 1030 1959 260 1286 1299 779 623 1330
21 15 34 34 31,47 1555 1030 750 707 1560
35 15 34 34 31,47 1610 1030 737 935 576
21 13 15 31,47 1555 1901 257 1249
21 15 27,47 489 1030 1480
22 34 28,47 1030 1664 264
22 34 34 34 34 31,47 1030 16 353 257 1046 1876
21 13 15 34 34 34 34,47 489 1610 1030 1926 1929 1969 1408
35 15 34 34 34 31,47 1610 1030 2015 1927 1863 1458
21 13 15 23,47 1555 1901 374 1413
22 34,470 977 48
34 34 31,48 1927 1847 1906
31 15 34,1577 1317 484 48
22 34 34 34,384 1030 2011 260 48
34 34 34 26 12,48 977 13 257 2016 264
34 31,48 1030 1266
35 34 34 34,433 1316 789 977 48
22 34 34 34 34 34 34,334 1142 27 1927 1712 1698 1030 48
22 34 34,601 1 484 48
35 34 34 34 34 34 34,694 1286 1303 1907 1927 1687 484 48
22 34 34 34 27 34,970 687 1123 1929 1926 260 48
22 34 34 34 34 34 34 34 34 34,132 1299 1866 1934 878 1673 22 907 1933 977 48
22 34 34 34 34,1630 484 1273 1886 977 48
34 34 34 34 34 34 34 34 34 34,364 1838 2002 2001 917 1346 1825 707 1110 977 48
30 38 15 34,286 1231 161 1030 48
34 34 34 34 31,48 1030 425 977 1046 1266
22 34 34 34 34 34,1543 1142 1331 425 1669 260 48
21 15 34,919 1908 1030 48
34 34 34 34 34 31,48 484 1886 1898 1927 1713 576
34 34 34 34 34 34 31,48 977 1715 353 878 257 27 65
22 34 34,847 364 104 49
22 34 34 34 34,1868 1291 1961 1900 260 49
34 34 34,49 1937 425 166
34 31,49 1331 1247
37 22 34,1265 723 1030 49
37 22 34 34 34 34 34 34 34 34,189 1957 1316 484 623 779 1915 1291 687 106 49
22 34,1702 257 49
34 34 34 27,49 247 1291 1316 1660
22 34 34 34,674 353 20 247 49
35 15 34 34 34 34 34,705 174 1030 779 1927 1903 1933 49
22 34 34 34 34 34 34 34 34 34,733 1030 1838 2030 1927 1809 1299 1544 1123 1937 49
34 34 34 34 34 34 34 34 34 34,1331 1915 2008 690 1286 1018 1837 789 2018 260 49
20 29 37 37 37 20 17 15 34 34,1287 773 1020 1332 131 447 1373 1444 1030 1927 49
22 34 34 34 34 34,628 247 1299 1966 353 1847 49
34 23,49 260 1461
22 34 34 34 34 34 34 34,806 1673 1802 2008 1254 1929 1969 1933 49
34 34 34 31,49 1907 260 10 1913
34 34 34 34 34 34 31,49 1030 2024 260 1847 1831 1854 1247
34 34 34 34 34 34 34 31,49 484 55 1927 257 1886 321 1960 576
34 34 34 34 31,49 1847 1933 353 39 1560
22 28,50 439 1655
22 31,50 1254 826
22 34 34 34 31,50 1254 1869 247 33 1806
22 23,50 439 1413
22 34 34 34 34 31,50 1254 104 2008 552 1303 1330
22 34 31,50 1254 779 1943
22 34 34 31,50 1254 907 1273 1400
22 34 34 34 34 34 31,50 1254 104 1917 1273 977 49 1663
22 34 34 28,50 1254 2008 1966 518
22 34 34 34 34 34 34 34 31,50 1254 425 1286 1291 1316 1960 1927 35 452
22 31,51 257 1913
22 34 31,51 257 1969 46
22 28,51 257 518
22 34 34 34 31,51 257 687 484 1923 551
22 34 34 34 34 34 31,51 257 1030 1844 1949 260 1286 1913
22 34 34 34 34 31,51 257 1838 750 739 1397 77
22 34 34 34 34 34 34 31,51 257 891 247 1960 31 1927 935 1663
22 34 34 31,51 257 623 282 1860
22 34,51 257 358
18 15 26 3,52 1652 353 842 513
31 13 23,52 857 1652 1413
31 15 34 27,52 1882 353 1844 1660
22 28,52 1148 1801
31 15 34 31,52 1882 353 1207 65
31 15 23,52 857 282 1413
22 34 31,52 282 1790 1877
22 34 34 31,52 282 737 623 1668
31 15 34 34 34 31,52 1882 353 737 260 1715 1877
22 34 23,52 353 2028 263
31 13 28,52 857 1652 1801
31 15,52 1134 1413
31 15 34 34 34 34 34 31,52 1882 353 1903 1927 1179 106 1346 1876
31 13 15 34 31,52 1882 1652 353 22 1723
17 15 28,52 1652 1148 1950
31 15 34 34 34 34 34 34 34 31,52 950 1030 1669 1825 1346 924 687 425 321 576
18 15 28,52 1652 1148 1801
31 15 34 34 34 34 34 28,52 857 282 1886 113 1179 257 1273 533
18 23,52 1652 1413
31 15 34 34 34 27 34 34 34 34,52 1882 353 27 364 1926 260 1809 1299 707 1254
22 31,53 1030 1811
22 34 31,53 1030 1790 1002
22 34 34 34 31,53 1030 1715 1927 1673 1906
22 34 34 34 34 34 34 34 34 34,53 1030 1966 1915 935 739 1937 1942 1299 113 6
22 34 34 34 34 31,53 1030 1874 1917 878 27 1264
22 34 23,53 1030 282 1461
22 34 34 31,53 1030 1714 1299 1247
22 34 34,53 1030 1838 1408
22 34 34 34 34 34 34 28,53 1030 1750 1673 1874 260 1759 321 1518
22 23,53 1030 1461
22 34 34 34 34 34 34 31,53 1030 1926 1969 917 1838 1722 1750 1663
22 34 27 34 31,53 1030 1926 260 2017 576
22 34 34 23,53 1030 1907 1544 1413
22 34 34 34 34 34 31,53 1030 282 425 1907 484 1749 46
22 34 34 28,54 1030 762 995 212
22 34 31,54 1030 1966 1906
35 23,54 1653 1480
35 15 34 34,54 1653 1030 740 1408
35 15 34 31,54 1653 1030 2018 1808
22 34 34 34 34 34 34 31,54 1030 552 1969 1831 1949 687 755 1877
22 34 34 34 34 34 31,54 1030 1673 789 947 364 1284 1808
22 31,54 1030 1560
35 15 34 34 31,54 1653 1030 2008 1544 615
22 34 34 34 31,54 1030 19 1927 1971 46
22 34 34 26 3,54 1030 1937 353 1803 1879
35 15 31,54 1653 1030 156
22 34 34 31,54 1030 162 690 1560
35 15 23,54 1653 1030 1461
35 15 28,54 1653 1030 1833
22 34 28,54 1030 2024 243
34 34 31,55 2005 1949 1247
34 34 34 34 34 34 34 34 34 34,789 106 947 917 56 353 1863 1299 1898 1949 55
22 34,1189 353 55
34 34 34 34 31,55 977 1018 1030 1992 1126
22 34 34 34 34 34 34 34,998 1030 364 1331 1949 810 1179 739 55
34 34 34 31,55 1886 1927 35 1126
22 34 34 34 34,1103 257 1030 1996 1907 55
22 34 34 34 34 34 34 34 34 34,368 247 2024 260 1110 1857 1303 977 685 484 55
22 34 34,1214 687 353 55
34 31,55 1907 1264
34 23,55 1927 1461
17 15 34,1788 458 977 55
35 15 34,1571 1662 353 55
37 22 34 34 34,476 1301 257 1831 1291 55
34 34 34 34 23,55 1825 687 104 2002 263
22 34 34 34 34 34,225 425 819 687 1934 1927 55
37 22 34 34 34 34,195 178 1046 1544 1927 1664 55
37 22 34 34,313 281 247 1915 55
22 34 34 34,994 2008 1346 739 55
34 34 23,55 977 1207 1413
22 34 34 34 34 34 34,1390 1207 739 1937 1254 1326 484 56
22 34 34 34 34 34 34 34 34 34,1630 484 1917 907 1046 1030 707 739 1544 917 56
37 22 34 34 34 34 34 34 34,1166 178 1046 162 572 687 247 1691 484 56
22 34,1632 484 56
29 22 34,1846 234 353 56
37 22 34,1159 1463 1030 56
34 34 34 34 34 34 34 34 34 34,1688 878 1722 1934 737 1915 1544 1303 31 1030 56
22 34 34,50 1254 917 56
35 34,116 484 56
34 34 31,56 1030 257 452
37 37 22 34,476 1836 1463 1030 56
22 34 34 34,1009 353 1960 917 56
34 23,56 353 1461
22 34 34 34 34,420 1030 1949 2008 917 56
22 34 34 34 34 34 34 34 34,1643 484 4 1142 977 1792 1825 260 353 56
22 34 34 34 34 34 34 34,831 995 977 1673 1959 19 1331 353 56
34 34 34 34 27,56 917 739 1544 1830 1728
34 34 34 34 28,56 917 740 353 839 264
34 34 34 31,56 353 1838 1286 1144
37 22 34 34 34,1166 178 1046 1029 484 56
17 23,57 193 1480
22 34 34 31,57 1030 1165 484 1560
22 34 31,57 1030 696 1906
11 15 34 34 31,57 1968 1838 1291 1326 452
11 24,57 1968 1747
11 15 34 31,57 1968 1838 1802 1913
22 34 28,57 1030 1802 212
22 34 34 23,57 1030 257 1926 1461
22 31,57 1030 1945
11 15 34 34 34 34 34 34 31,57 1968 1838 2008 260 1964 353 1579 1030 826
22 34 34 34 31,57 1030 1960 282 1683 1877
11 15 34 34 34 31,57 1968 1838 423 484 1923 46
11 15 34 34 26 3,57 1968 1838 1207 690 1215 908
11 15 34 34 34 34 34 15 23,57 1968 1838 1346 1299 1142 1179 1917 624 1535
11 15 34 34 34 23,57 1968 1838 2001 1030 1770 1480
22 28,57 1030 518
22 34 34 34 34 34 34,57 1030 907 1669 364 1969 759 358
22 34 34 34,57 1030 1303 1838 358
22 34 34 34 34 23,57 1030 1346 740 1886 1931 1461
22 16,57 1030 1486
37 3,28 879 58
22 34 31,59 1030 1770 1247
22 31,59 1030 551
22 34 34 34 34 31,59 1030 1770 1927 1291 768 1945
22 34 15 15 31,59 1030 891 624 1397 592
22 34 34 34 28,59 1030 162 1207 1907 518
22 34 34 23,59 1030 1937 1949 1461
22 34 27,59 1030 2001 964
22 34 34 31,59 1030 572 2008 1811
22 34 23,59 1030 1812 1480
22 34 34 34 34 34 31,59 1030 1969 1915 425 1942 1937 1322
37 37 35,492 1734 1261 60
15 31,60 484 551
15 28,60 1352 533
15 34 31,60 484 768 551
15 34 34 34 34 31,60 484 1964 425 789 685 1408
15 34 34 34 34 34 31,60 484 2015 247 19 1838 707 592
15 23,60 1719 1413
15 34 34 34 31,60 484 321 1838 32 65
37 35,1328 1261 60
37 37 37 35,189 504 1057 1261 60
15 34 34 31,60 247 1915 623 1811
15 34 34 34 34 34 34 31,60 247 425 1929 1937 1673 484 1829 1247
15 11,60 164 1767
37 37 37 37 35,1705 1250 1288 1982 1261 60
15 34 34 34 34 34 34 34 34 34,60 484 1886 1669 995 737 1927 759 1346 977 1673
15 34 34 34 34 23,60 484 883 1927 2024 1847 1461
15 34 34 34 34 27,60 1719 484 1780 1673 43 964
15 34 34 34 34 34 34 28,60 247 353 755 1907 1927 1303 1861 1801
15 34 23,60 484 1139 1413
15 34 34 34 34 34 23,60 247 1934 1331 1669 260 690 1413
37 22 34,61 1689 947 358
37 37,566 525 61
37 3,61 2032 1494
37 12,61 2032 1801
22 16,61 1030 1486
37 37 4,61 316 1227 221
22 34 31,61 1030 1802 1906
31 15 34 31,61 1420 1030 106 1808
37 4,61 428 221
37 33,61 1500 478
37 37 37 0,61 1654 1972 1323 1600
37 17 15 34 34 31,61 1953 88 1139 1207 484 261
37 36,61 1261 289
37 17 15 23,61 1953 88 986 1413
37 22 34 34 31,61 833 1030 1664 13 46
22 34 23,61 1030 1579 1461
37 22 23,61 2032 1148 1480
37 35 23,61 833 1946 1413
31 15 31,61 1420 1030 156
37 37 37 3,61 316 276 415 1498
21 13 15 34,62 400 1901 257 358
21 15 34 34 23,62 489 1030 6 484 1413
17 23,62 193 1480
21 13 15 34 34 34 34 34 31,62 489 1610 1030 162 707 1179 1669 425 1322
21 15 34 31,62 1908 1030 1861 1247
21 15 34 34 34 34 31,62 1908 1030 1802 1673 789 1931 1452
21 38 23,62 400 193 1480
21 13 15 34 34 34 31,62 489 1610 1030 750 162 685 592
21 15 31,62 489 1030 1876
21 15 34 34 34 34,62 1908 1030 1291 1949 907 358
21 15 34 34 34 23,62 400 1030 1969 1927 1714 1461
21 13 15 34 23,62 489 1610 1030 1235 1413
21 15 34 34 34 16,62 400 1030 1316 1291 687 1747
21 13 15 34 31,62 489 1610 1030 19 1126
21 15 34 34 34 34 34 34 31,62 1908 1030 1829 2008 1933 1942 1346 755 46
21 13 23,62 400 1901 1413
21 15 34 34 34 31,62 1908 1030 12 484 1286 288
21 15 34 34 34 34 34 34 34 34,62 489 1030 260 1919 1927 687 768 789 1673 1969
21 15 34 23,62 489 1030 849 1413
21 15 34 34 31,62 1908 1030 321 31 1560
37 3,63 1953 556
37 8,63 415 1238
37 12,63 1963 518
22 34 34 34 34 34 34 34 34 31,63 1030 1110 1907 819 779 260 1254 162 947 1408
37 33,63 1963 1454
22 34 34 31,63 1030 623 1714 1663
17 15 34 31,63 1638 1030 819 1663
22 31,63 1030 618
37 11,63 1963 1649
17 15 34 34 34 34 34 31,63 1638 1030 1544 484 995 364 1235 1945
35 15 34 31,63 1638 1030 1931 1247
35 23,63 1638 1480
37 37 3,63 1963 485 1212
37 22 28,63 884 439 1655
22 34 31,63 1030 1926 427
17 23,63 1638 1480
37 35 15 34 31,63 1953 88 690 750 452
37 35 15 31,63 1953 88 690 65
22 34 34 34 31,63 1030 2005 484 2010 1126
37 17,63 415 0
22 34 34 34 28,64 247 1792 1927 2010 264
22 31,64 247 551
22 34 34,64 247 1664 1408
22 34 34 34 34 34 34 34 31,64 247 1316 1960 1673 1927 1030 1722 1291 1860
22 34 31,64 247 1949 1560
22 34 34 34 34 31,64 247 1927 55 321 2028 576
22 34 34 34 31,64 247 995 1673 1874 1495
22 34 28,64 247 19 264
22 34 34 16,64 247 1346 1996 1747
