relation_path,entity_path
34 31,19 1959 1002
34 34 31,19 1838 30 1002
34 31,19 1959 1126
34 34 31,19 1838 30 1126
34 31,19 1959 1144
34 34 31,19 1959 1030 1144
34 31,19 1959 1247
34 34 31,19 1959 1949 1247
34 31,19 1959 1452
34 34 31,19 1959 1949 1452
34 34 31,19 1927 1280 1458
34 31,19 22 1639
34 34 31,19 1959 22 1639
34 31,19 1959 1663
34 31,19 1959 1721
34 34 31,19 1959 22 1721
34 31,19 22 1723
34 34,19 353 1723
34 34 34,19 22 353 1723
34 34 31,19 353 1919 1723
34 31,19 1959 1808
34 34 31,19 1959 1949 1808
34 31,19 1959 1906
34 34 31,19 1959 1949 1906
34 31,19 1959 1913
34 31,19 1959 1945
34 34 31,19 1959 1949 1945
34 34,19 1959 22
34 34 34,19 1959 1927 22
34 34,22 353 19
34 34,19 1927 39
34 34 34,19 1927 1830 39
34 34,39 353 19
34 34 34,39 353 1959 19
34 34,19 1959 260
34 34,260 39 19
34 34 34,260 39 353 19
34 34,19 1959 353
34 34,353 1959 19
34 34,19 1959 484
34 34,484 247 19
34 34,19 1927 995
34 34 34,19 1927 364 995
34 34,995 247 19
34 34 34,995 247 353 19
34 34,19 1959 1030
34 34 34,19 1959 1949 1030
34 34,1030 1838 19
34 34,19 1927 1331
34 34 34,19 1927 1825 1331
34 34,1331 1915 19
34 34 34,1331 1915 260 19
34 34,19 1959 1838
34 34 34,19 1959 1927 1838
34 34,1838 1927 19
34 34 34,1838 1927 995 19
34 34,19 1959 1927
34 34 34,19 1959 1949 1927
34 34,1927 1838 19
34 34,19 1927 1959
34 34 34,19 1927 364 1959
34 34,1959 1927 19
34 34 34,1959 1927 1838 19
34 23,20 247 263
34 10,20 917 263
34 34 23,20 247 2024 263
34 34 27,20 1927 49 964
34 28,20 247 264
34 34 28,20 1927 19 264
34 28,20 1030 518
34 34 28,20 1030 2030 518
34 31,20 1949 46
34 31,20 1949 65
34 31,20 247 222
34 34 31,20 1927 19 222
34 31,20 1949 452
34 31,20 1949 576
34 34 31,20 1949 2008 576
34 31,20 1949 826
34 31,20 917 1002
34 34 31,20 1949 1966 1002
34 31,20 1030 1144
34 34 31,20 1030 2030 1144
34 34 31,20 484 1805 1495
34 31,20 1949 1560
34 31,20 1949 1663
34 31,20 917 1721
34 34 31,20 1949 1966 1721
34 34 34,20 1927 321 1721
34 31,20 1949 1806
34 27,20 1673 1806
34 34 31,20 1949 1123 1806
34 31,20 1949 1810
34 34 31,20 1927 56 1862
34 31,20 1949 1877
34 31,20 1949 1906
34 34 31,20 1949 2008 1906
34 31,20 1949 1913
34 34,20 1949 247
34 34,247 353 20
34 34,20 1927 353
34 34,353 1299 20
34 34,20 1949 484
34 34,484 260 20
34 34,20 1949 917
34 34,917 353 20
34 34 34,917 353 1299 20
34 34,20 1949 1030
34 34,1030 1886 20
34 34,20 1949 1291
34 34,1291 1673 20
34 34 34,1291 1673 1927 20
34 34,20 1949 1299
34 34,1299 260 20
34 34 34,1299 260 484 20
34 34,20 1949 1673
34 34 34,20 1949 2008 1673
34 34,1673 1927 20
34 34,20 1949 1907
34 34 34,20 1949 2008 1907
34 34,1907 1886 20
34 34,20 1949 1927
34 34,1927 917 20
34 34,20 1927 1949
34 34,1949 260 20
22 34 26 3,21 1030 690 1215 908
22 34 34 26 3,21 1030 1207 690 1215 908
22 34 26 3,21 1030 353 842 1113
22 34 34 26 3,21 1030 1207 353 842 1113
22 34 26 3,21 1030 353 842 1141
22 34 34 26 3,21 1030 1207 353 842 1141
22 34 26 3,21 1030 690 1215 1212
22 34 34 26 3,21 1030 1207 1139 1818 1212
22 28,21 1030 518
22 34 28,21 1030 2030 518
34 28,22 19 243
34 34 28,22 19 1838 243
34 31,22 2008 46
34 31,22 2008 65
34 31,22 19 102
34 34 31,22 1915 1869 102
34 31,22 19 222
34 34 31,22 19 1959 222
34 31,22 2008 452
34 31,22 2008 576
34 31,22 2008 826
34 31,22 19 1144
34 31,22 2008 1247
34 31,22 907 1452
34 31,22 2008 1560
34 31,22 19 1639
34 34 31,22 1915 1869 1639
34 31,22 2008 1663
34 31,22 1179 1668
34 34 31,22 1179 1544 1668
34 31,22 19 1721
34 34 31,22 19 1959 1721
34 34,22 353 1723
34 31,22 19 1723
34 34 31,22 353 1919 1723
34 34 34,22 19 353 1723
34 31,22 2008 1808
34 31,22 2008 1810
34 31,22 2008 1877
34 31,22 2008 1906
34 31,22 2008 1913
34 31,22 1915 1945
34 34,22 353 55
34 34,55 1927 22
34 34 34,55 1927 1825 22
34 34,22 2008 247
34 34,247 1830 22
34 34,22 2008 257
34 34,257 247 22
34 34,22 2008 260
34 34,260 13 22
34 34,22 2008 353
34 34,353 1959 22
34 34,22 2008 364
34 34,364 247 22
34 34,22 2008 484
34 34,484 247 22
34 34,22 2008 907
34 34,907 2008 22
34 34,22 2008 924
34 34,924 2008 22
34 34,22 2008 995
34 34,995 2008 22
34 34,22 2008 1030
34 34,1030 924 22
34 34,22 353 1179
34 34,1179 1544 22
34 34,22 2008 1316
34 34,1316 247 22
34 34,22 2008 1346
34 34,1346 2008 22
34 34,22 1927 1397
34 34,1397 484 22
34 34,22 2008 1408
34 31,22 1179 1408
34 27,22 257 1408
34 34,22 2008 1544
34 34,1544 2008 22
34 34 34,1544 2008 1346 22
34 34,22 2008 1673
34 34,1673 1927 22
34 34,22 2008 1825
34 34,1825 2008 22
34 34,22 1927 1830
34 34,1830 907 22
34 34,22 2008 1907
34 34,1907 13 22
34 34,22 2008 1915
34 34,1915 2008 22
34 34,22 2008 1927
34 34,1927 1825 22
34 34,22 353 1959
34 34 34,22 353 1949 1959
34 34,1959 1927 22
34 34 34,1959 1927 1825 22
34 34,22 353 1996
34 34,1996 247 22
34 34 34,1996 247 1830 22
34 34,22 1927 2008
34 34,2008 353 22
30 3,23 1417 85
30 3,23 1417 86
30 3,23 1417 764
22 34 26 3,23 1030 353 842 1113
6 34 26 3,23 247 353 842 1113
22 34 34 26 3,23 1030 1207 353 842 1113
6 34 34 26 3,23 247 1334 353 842 1113
18 15 34 26 3,23 1610 1030 353 842 1113
30 3,23 1417 1141
22 34 26 3,23 1273 353 842 1141
6 34 26 3,23 247 353 842 1141
22 34 34 26 3,23 1273 2008 353 842 1141
6 34 34 26 3,23 247 1334 353 842 1141
18 15 34 26 3,23 1610 1030 353 842 1141
22 34 26 3,23 1030 690 1215 1212
6 34 34 26 3,23 247 1207 1139 1818 1212
22 34 34 26 3,23 1030 1207 1139 1818 1212
30 3,23 1417 1646
6 34 26 3,23 247 353 842 1646
22 34 26 3,23 1273 353 842 1646
6 34 34 26 3,23 247 1334 353 842 1646
22 34 34 26 3,23 1030 1207 353 842 1646
18 15 34 26 3,23 1610 1030 353 842 1646
22 34,23 1273 247
22 34 34,23 1030 2008 247
6 28,23 247 264
22 28,23 1273 264
6 34 28,23 247 2024 264
22 34 28,23 1273 364 264
30 12,23 1417 518
22 28,23 1030 518
22 34 28,23 1273 1030 518
6 34 28,23 247 257 518
18 15 28,23 1610 1030 518
6 34 28,23 247 353 1801
22 34 28,23 1030 353 1801
18 15,23 1610 1030
6 34,23 247 1030
22 34,23 1273 1030
6 34 34,23 247 2024 1030
22 34 34,23 1273 2008 1030
6 34,23 247 1273
22 34 34,23 1030 2008 1273
6 34 34,23 247 1830 1273
31 15 34 34 26 3,25 910 1544 1915 856 2031 140
22 34 34 34 26 3,25 1029 364 260 856 2031 140
31 15 34 26 3,25 1109 484 1139 1818 377
22 34 34 26 3,25 1029 484 1139 1818 377
31 15 34 34 26 3,25 1109 484 1207 1139 1818 377
22 34 34 34 26 3,25 1029 484 1207 1139 1818 377
31 13 15 34 26 3,25 1358 1662 282 1139 1818 377
31 15 28,25 550 247 264
22 34 28,25 1029 364 264
31 15 34 28,25 550 247 2024 264
22 34 34 28,25 1029 1046 2022 264
31 13 15 28,25 550 1946 247 264
22 34 28,25 1029 1046 533
31 15 28,25 1109 484 533
22 34 34 28,25 1029 1046 484 533
31 15 34 28,25 1109 484 1273 533
31 15 34 34,25 950 1030 364 1029
22 34 34 26 31,25 1029 364 690 1215 1421
31 15 34 26 31,25 950 1030 690 1215 1421
22 34 34 34 26 31,25 1029 364 1286 690 1215 1421
31 15 34 34 26 31,25 950 1030 1207 690 1215 1421
34 15,26 321 624
34 34 15,26 1030 10 624
15 34,624 1397 26
15 34 34,624 1397 1299 26
15 34 34 34,624 1397 1299 17 26
34 23,26 2001 263
15 23,26 624 263
34 34,26 260 263
34 10,26 917 263
34 34 23,26 2001 2022 263
34 27,26 2001 964
34 34 27,26 2001 2002 964
34 28,26 1397 1518
15 28,26 624 1518
34 34 28,26 1397 10 1518
15 15 28,26 624 1397 1518
34 31,26 1030 46
34 31,26 2001 65
34 31,26 2001 452
34 31,26 1030 826
34 31,26 2001 1002
34 34 31,26 2001 2022 1002
34 31,26 2001 1144
34 31,26 2001 1247
34 34 31,26 1030 19 1452
34 31,26 2001 1663
34 31,26 2001 1721
34 34,26 321 1721
34 34 31,26 2001 2022 1721
34 31,26 2001 1806
34 27,26 1673 1806
34 34 31,26 2001 2011 1806
34 31,26 2001 1808
34 31,26 2001 1810
34 31,26 2001 1862
34 34 31,26 2001 2022 1862
34 31,26 2001 1877
34 31,26 2001 1906
34 31,26 2001 1913
34 31,26 2001 1945
34 34,26 2001 260
34 34,260 2001 26
34 34,26 2001 321
34 34,321 260 26
34 34,26 2001 353
34 34,353 1299 26
34 34,26 2001 364
34 34,364 353 26
34 34,26 2001 484
34 34,484 260 26
34 34,26 2001 917
34 34,917 1110 26
34 34,26 2001 1030
34 34,1030 17 26
34 34,26 1927 1110
34 34 34,26 1927 1857 1110
34 34,1110 1299 26
34 34 34,1110 1299 17 26
34 34,26 2001 1179
34 34,1179 1299 26
34 34,26 2001 1299
34 34,1299 17 26
34 34,26 1030 1397
15 15,26 624 1397
34 34,1397 1299 26
34 34 34,1397 1299 17 26
34 34,26 2001 1673
34 34,1673 1927 26
34 34,26 2001 1927
34 34,1927 364 26
34 34,26 1927 2001
34 34,2001 321 26
34 23,27 2002 263
34 10,27 917 263
34 34 23,27 2002 2001 263
34 28,27 2002 518
34 31,27 257 46
34 31,27 2002 65
34 31,27 2002 452
34 31,27 2002 576
34 31,27 2002 1002
34 34 31,27 2002 2001 1002
34 31,27 2001 1144
34 31,27 2002 1247
34 31,27 2002 1264
34 34 31,27 2002 2001 1264
34 31,27 2002 1663
34 31,27 2002 1721
34 34 31,27 2002 2001 1721
34 31,27 257 1806
34 27,27 1673 1806
34 31,27 2002 1808
34 31,27 2002 1810
34 31,27 2002 1862
34 34 31,27 2002 2001 1862
34 31,27 2002 1906
34 31,27 2002 1913
34 34,27 2002 104
34 34,104 1331 27
34 34,27 104 257
34 34,257 364 27
34 34 34,257 364 1331 27
34 34,27 2002 353
34 34,353 1299 27
34 34,27 257 364
34 34,364 1331 27
34 34,27 2002 484
34 34,484 104 27
34 34,27 1960 878
34 34,878 1673 27
34 34,27 2002 917
34 34,917 104 27
34 34,27 257 1030
34 34,1030 257 27
34 34,27 1927 1110
34 34 34,27 1927 1857 1110
34 34,1110 1299 27
34 34 34,1110 1299 2002 27
34 34,27 1927 1142
34 34 34,27 1927 364 1142
34 34,1142 353 27
34 34,27 2002 1299
34 34,1299 2002 27
34 34,27 257 1673
34 34,1673 1927 27
34 34,27 2002 1838
34 34,1838 1927 27
34 34,27 2002 1927
34 34,1927 364 27
34 34,27 257 1949
34 34,1949 104 27
34 34,27 2002 1960
34 34,1960 104 27
34 34 34,1960 104 1331 27
34 34,27 2002 2001
34 34,2001 104 27
34 34,27 2001 2002
34 34,2002 2001 27
34 34 34,2002 2001 104 27
37 3,28 422 121
37 37 3,28 1972 1323 121
37 37 37 3,28 1261 1972 1243 121
37 37 37 37 3,28 1972 1951 190 1323 121
37 3,28 422 543
37 37 3,28 422 415 543
37 37 37 3,28 879 1047 1227 543
37 37 37 37 37 3,28 879 1047 1227 276 415 543
22 34 34 26 3,28 247 1207 1139 1215 908
37 22 34 26 3,28 422 1030 690 1215 908
22 34 26 3,28 247 353 842 1141
37 22 34 26 3,28 422 1030 353 842 1141
22 34 34 26 3,28 247 1334 353 842 1141
37 31 15 26 3,28 1972 1882 353 842 1141
37 3,28 2019 1212
37 37 3,28 2019 1827 1212
37 3,28 422 1498
37 37 3,28 190 1842 1498
37 37 37 3,28 879 2019 1827 1498
37 37 37 37 3,28 879 1047 1227 276 1761
37 12,28 2019 264
22 28,28 247 264
37 22 28,28 2019 247 264
22 34 28,28 247 2024 264
37 37 12,28 1972 1951 264
37 22,28 2019 247
37 37 22,28 879 2019 247
37 18 15,28 2019 1946 247
37 35 15,28 1261 60 247
37 37 18 15,28 879 2019 1946 247
37 37 37,28 1972 1951 190
37 37 37 37,28 1261 1972 1951 190
37 37,28 1261 1972
37 37,28 879 2019
37 37 37,28 879 1263 2019
37 37 37 37,28 879 1047 428 2019
22 34 26 3,29 1030 353 842 1646
21 15 34 26 3,29 595 1030 353 842 1646
22 34 34 26 3,29 1030 1207 353 842 1646
21 15,29 595 1030
21 15 34,29 647 257 1030
21 13 15,29 595 1653 1030
21 39 15,29 491 1272 1030
21 15 34 34,29 647 257 1907 1030
21 39 13 15,29 647 1272 1444 1030
34 34 27,30 484 10 1370
34 28,30 247 264
34 34 28,30 484 247 264
34 31,30 1838 46
34 34 31,30 1838 2030 46
34 31,30 247 222
34 34 31,30 484 2015 222
34 31,30 1838 452
34 34 31,30 1838 2030 452
34 31,30 247 576
34 34 31,30 247 2024 576
34 34 31,30 247 1 646
34 31,30 31 1002
34 34 31,30 484 56 1002
34 34 31,30 1030 2017 1126
34 31,30 31 1144
34 34 31,30 31 260 1144
34 31,30 1838 1247
34 34 31,30 1838 2030 1247
34 31,30 31 1452
34 34 31,30 484 48 1452
34 31,30 31 1560
34 34 31,30 31 2008 1560
34 31,30 1838 1663
34 34 31,30 1838 2030 1663
34 31,30 31 1721
34 34 31,30 484 56 1721
34 31,30 1838 1808
34 34 31,30 1838 2030 1808
34 31,30 1838 1810
34 34 31,30 1838 1235 1810
34 31,30 247 1877
34 34 31,30 247 2024 1877
34 31,30 247 1906
34 34 31,30 247 2024 1906
34 31,30 1030 1913
34 34 31,30 1030 2030 1913
34 31,30 1030 1945
34 34 31,30 1030 1900 1945
34 34,30 1838 31
34 34 34,30 1838 2008 31
34 34,31 1838 30
34 34 34,31 2008 247 30
34 34,30 484 247
34 34 34,30 31 1907 247
34 34,247 1838 30
34 34 34,247 1303 31 30
34 34,30 1838 484
34 34 34,30 1838 1235 484
34 34,484 31 30
34 34 34,484 31 1838 30
34 34,30 1838 1030
34 34 34,30 1838 2030 1030
34 34,1030 31 30
34 34 34,1030 31 1838 30
34 34,30 1838 1408
34 31,30 247 1408
34 34 31,30 1838 1235 1408
34 34 34,30 247 1830 1408
34 34,30 1030 1838
34 34 34,30 1030 2030 1838
34 34,1838 31 30
34 34 34,1838 2008 247 30
34 10,31 917 263
34 23,31 2001 263
34 34,31 260 263
34 34 23,31 917 2018 263
34 28,31 917 518
34 31,31 2008 46
34 31,31 2008 65
34 31,31 2008 452
34 31,31 2008 576
34 31,31 2008 826
34 31,31 2001 1002
34 31,31 260 1144
34 31,31 2001 1264
34 31,31 7 1452
34 34 31,31 1886 1996 1452
34 31,31 2008 1560
34 31,31 2008 1663
34 31,31 917 1721
34 34,31 321 1721
34 31,31 917 1806
34 31,31 2008 1808
34 31,31 2008 1810
34 31,31 2008 1906
34 31,31 2008 1913
34 31,31 2001 1945
34 34,31 2008 104
34 34,104 2008 31
34 34,31 917 113
34 34,113 353 31
34 34 34,113 353 1299 31
34 34,31 2008 260
34 34,260 1960 31
34 34,31 2008 321
34 34,321 1969 31
34 34,31 2008 353
34 34,353 1299 31
34 34,31 2008 484
34 34,484 907 31
34 34,31 321 891
34 34 34,31 321 260 891
34 34,891 260 31
34 34 34,891 260 1960 31
34 34,31 2008 907
34 34,907 2008 31
34 34,31 2008 917
34 34,917 17 31
34 34,31 2008 1030
34 34,1030 321 31
34 34,31 2008 1299
34 34,1299 2008 31
34 34,31 2008 1303
34 34,1303 1838 31
34 34,31 1927 1664
34 34 34,31 1927 13 1664
34 34,1664 1030 31
34 34 34,1664 1030 321 31
34 34,31 2008 1673
34 34,1673 104 31
34 34,31 2008 1838
34 34,1838 2008 31
34 34,31 2008 1886
34 34,1886 17 31
34 34,31 2008 1907
34 34,1907 2008 31
34 34,31 2008 1927
34 34,1927 891 31
34 34,31 2008 1949
34 34,1949 17 31
34 34,31 2008 1960
34 34,1960 2008 31
34 34,31 2008 1969
34 34,1969 2008 31
34 34,31 917 2001
34 34,2001 321 31
34 34,31 1969 2008
34 34,2008 1969 31
34 23,32 2005 263
34 34,32 260 263
34 34 23,32 2005 55 263
34 34 34,32 2005 260 263
34 27,32 2005 964
34 34 27,32 260 26 964
34 28,32 2005 518
34 34 28,32 2005 1969 518
34 31,32 2005 46
34 31,32 2005 65
34 31,32 2005 452
34 31,32 2005 576
34 34 31,32 2005 1969 576
34 31,32 2005 1144
34 34 31,32 2005 484 1144
34 31,32 2005 1247
34 34 31,32 2005 1969 1247
34 31,32 1949 1452
34 34 31,32 1949 1923 1452
34 31,32 1299 1560
34 34 31,32 1299 2008 1560
34 31,32 2005 1663
34 31,32 2005 1721
34 34 34,32 2005 321 1721
34 34 31,32 104 106 1721
34 31,32 1299 1806
34 27,32 1673 1806
34 34 31,32 1299 1966 1806
34 31,32 2005 1808
34 34 31,32 2005 1969 1808
34 31,32 1179 1810
34 31,32 1179 1877
34 31,32 1179 1906
34 34 31,32 1179 2030 1906
34 31,32 2005 1913
34 31,32 2005 1945
34 34 31,32 2005 1969 1945
34 34,32 1179 104
34 34,104 1673 32
34 34 34,104 1673 1927 32
34 34,32 2005 260
34 34 34,32 2005 1969 260
34 34,260 104 32
34 34 34,260 104 1673 32
34 34,32 2005 353
34 34 34,32 2005 1969 353
34 34,353 1299 32
34 34,32 2005 484
34 34,484 1838 32
34 34,32 353 1179
34 34 34,32 353 1018 1179
34 34,1179 104 32
34 34,32 353 1299
34 34,1299 1949 32
34 34,32 1179 1673
34 34 34,32 1179 1303 1673
34 34,1673 1927 32
34 34,32 1179 1886
34 34,1886 1179 32
34 34 34,1886 1179 104 32
34 34,32 2005 1927
34 34 34,32 2005 1969 1927
34 34,1927 1838 32
34 34,32 2005 1949
34 34,1949 484 32
34 34 34,1949 484 1838 32
34 34,32 1949 2005
34 34 34,32 1949 484 2005
34 34,2005 1927 32
34 34 34,2005 1927 1838 32
34 23,33 1966 263
34 34,33 260 263
34 34 23,33 1966 2001 263
34 31,33 1966 1721
34 34 31,33 1966 2001 1721
34 28,33 247 264
34 34 28,33 484 2010 264
34 28,33 1966 518
34 34 28,33 1966 2001 518
34 31,33 247 46
34 34 31,33 247 2024 46
34 31,33 1966 452
34 31,33 1966 576
34 34 31,33 1966 2008 576
34 31,33 1966 1002
34 34 31,33 1966 2001 1002
34 31,33 1966 1144
34 34 31,33 1966 2001 1144
34 31,33 1966 1247
34 34 31,33 1966 2008 1247
34 31,33 1966 1264
34 34 31,33 1966 2001 1264
34 31,33 17 1663
34 34 31,33 17 2001 1663
34 31,33 1966 1806
34 27,33 1673 1806
34 34 31,33 1966 2001 1806
34 31,33 1966 1808
34 31,33 1966 1810
34 31,33 1966 1877
34 31,33 1966 1906
34 34 31,33 1966 2008 1906
34 31,33 1966 1913
34 31,33 1966 1945
34 34 31,33 1966 2001 1945
34 34,33 1966 104
34 34 34,33 1966 2008 104
34 34,104 1331 33
34 34 34,104 1331 484 33
34 34,33 484 247
34 34 34,33 484 1971 247
34 34,247 1673 33
34 34 34,247 1673 1927 33
34 34,33 1331 260
34 34 34,33 1331 977 260
34 34,260 1949 33
34 34 34,260 1949 484 33
34 34,33 1966 484
34 34,484 247 33
34 34 34,484 247 1673 33
34 34,33 17 1030
34 34 34,33 17 2001 1030
34 34,1030 17 33
34 34 34,1030 17 1949 33
34 34,33 1966 1331
34 34 34,33 1966 907 1331
34 34,1331 484 33
34 34 34,1331 484 247 33
34 34,33 1966 1673
34 34 34,33 1966 2008 1673
34 34,1673 1927 33
34 34 34,1673 1927 484 33
34 34,33 17 1927
34 34 34,33 17 2001 1927
34 34,1927 484 33
34 34 34,1927 484 247 33
34 34,33 1966 1949
34 34,1949 484 33
34 34,33 1949 1966
34 34 34,33 1949 2008 1966
34 34,1966 484 33
34 34 34,1966 484 247 33
31 15 26 3,34 1985 856 2031 140
22 34 34 26 3,34 1030 260 856 2031 140
31 15 34 34 26 3,34 950 1030 260 856 2031 140
22 34 34 34 26 3,34 1030 1915 260 856 2031 140
31 15 34 26 3,34 1539 484 1139 1818 377
22 34 34 26 3,34 1030 1207 1139 1818 377
31 15 34 34 26 3,34 1539 484 1207 1139 1818 377
22 28,34 1030 518
31 15 28,34 950 1030 518
22 34 28,34 1030 2030 518
22 34 34,34 1030 1046 1029
31 15 34 34,34 950 1030 364 1029
22 34 34 34,34 1030 364 321 1029
31 15,34 950 1030
31 15 34,34 1882 353 1030
22 34 34,34 1029 364 1030
22 34 26 31,34 1030 1790 2016 158
22 34 26 31,34 1030 690 1215 1421
31 15 34 26 31,34 1539 484 690 1215 1421
22 34 34 26 31,34 1030 1207 690 1215 1421
34 34 15,35 1030 26 624
15 34,624 1397 35
15 34 34,624 1397 484 35
15 34 34 34,624 1397 484 260 35
34 34,35 260 263
15 23,35 624 263
34 34 23,35 260 2030 263
15 28,35 624 1518
34 28,35 1397 1518
15 15 28,35 624 1397 1518
34 34 28,35 1397 26 1518
34 31,35 1030 46
34 34 31,35 1030 2030 46
34 31,35 1030 452
34 34 31,35 1030 2030 452
34 31,35 1030 576
34 34 31,35 1030 2030 576
34 34 31,35 1030 1698 1002
34 34 31,35 1927 1664 1126
34 31,35 1030 1144
34 34 31,35 1030 2030 1144
34 31,35 1030 1247
34 34 31,35 1030 2030 1247
34 34 31,35 1030 1713 1495
34 31,35 1030 1663
34 34 31,35 1030 2030 1663
34 34 31,35 1927 1971 1721
34 31,35 1030 1877
34 34 31,35 1030 2030 1877
34 31,35 260 1906
34 34 31,35 260 2030 1906
34 31,35 1030 1913
34 34 31,35 1030 2030 1913
34 31,35 1030 1945
34 34 31,35 1030 1900 1945
34 34,35 1030 260
34 34 34,35 1030 2030 260
34 34,260 484 35
34 34 34,260 484 1030 35
34 34,35 1030 484
34 34 34,35 1030 1207 484
15 15 34,35 624 1397 484
34 34,484 260 35
34 34 34,484 260 1397 35
34 34,35 1927 1030
34 34 34,35 1927 2030 1030
34 34,1030 260 35
34 34 34,1030 260 484 35
34 34,35 1030 1397
15 15,35 624 1397
34 34 34,35 1030 1284 1397
34 34,1397 484 35
34 34 34,1397 484 260 35
34 34,35 484 1927
34 34 34,35 484 2030 1927
34 34,1927 484 35
34 34 34,1927 484 260 35
22 34 26 3,36 1030 690 1215 1212
22 34 34 26 3,36 1030 1207 1139 1818 1212
22 28,36 1030 518
22 34 28,36 1030 2030 518
22 34 16,36 1030 1996 1747
22 34 34 16,36 1030 1207 687 1747
22 34 26 3,37 1030 353 842 1141
22 34 34 26 3,37 1805 484 353 842 1141
22 34 26 3,37 1030 690 1215 1212
22 34 34 26 3,37 1805 260 856 2031 1212
22 31,37 1805 65
22 34 31,37 1805 789 65
22 34 15 11,37 1030 26 624 497
22 28,37 1805 518
22 26 12,37 1805 2016 518
22 34 28,37 1030 2030 518
22 16,37 1030 1486
22 34 34 16,37 1805 484 1030 1486
22 34 34 34 16,37 1805 484 2030 1030 1486
22 34 34,37 1805 789 1030
22 34 34 34,37 1805 789 2030 1030
22 34 34,37 1030 789 1805
22 34 34 34,37 1030 789 484 1805
22 34 26 31,37 1030 690 1215 1421
22 34 34 26 31,37 1805 484 690 1215 1421
20 20 1,38 394 1302 1004
20 3,38 394 85
20 20 3,38 394 1302 456
20 20 3,38 394 1302 875
20 22 34 26 3,38 394 1030 690 1215 908
20 20 22 34 26 3,38 394 1302 1030 690 1215 908
20 22 34 34 26 3,38 394 1030 1207 690 1215 908
20 3,38 394 1141
20 20 3,38 394 1302 1141
20 22 34 26 3,38 394 1030 353 842 1141
20 20 22 34 26 3,38 394 1302 1030 353 842 1141
20 22 34 34 26 3,38 394 1030 1207 353 842 1141
20 18 15 34 26 3,38 394 1901 257 353 842 1141
20 22 34 26 3,38 394 1030 690 1215 1212
20 20 22 34 26 3,38 394 1302 1030 690 1215 1212
20 22 34 34 26 3,38 394 1030 1207 1139 1818 1212
20 20 7,38 394 1302 435
34 23,39 10 263
34 34,39 260 263
34 34 23,39 10 1960 263
34 34 34,39 10 260 263
34 28,39 19 264
34 34 28,39 2008 1869 264
34 31,39 2008 46
34 34 31,39 2008 1969 46
34 31,39 2008 65
34 31,39 10 222
34 34 31,39 10 247 222
34 31,39 2008 452
34 31,39 2008 576
34 34 31,39 2008 1969 576
34 34 31,39 353 5 646
34 31,39 10 1002
34 34 31,39 10 878 1002
34 31,39 10 1126
34 34 31,39 353 10 1126
34 31,39 10 1144
34 34 31,39 10 1960 1144
34 31,39 2008 1247
34 34 31,39 2008 1969 1247
34 31,39 1830 1264
34 34 31,39 1830 1949 1264
34 31,39 1830 1452
34 34 31,39 1830 3 1452
34 31,39 2008 1560
34 34 31,39 2008 1969 1560
34 31,39 2008 1663
34 31,39 2008 1877
34 34 31,39 2008 1969 1877
34 31,39 2008 1906
34 34 31,39 2008 1969 1906
34 31,39 2008 1913
34 31,39 10 1945
34 34 31,39 10 1030 1945
34 34,39 2008 260
34 34 34,39 2008 1969 260
34 34,260 1949 39
34 34 34,260 1949 2008 39
34 34,39 2008 353
34 34 34,39 2008 1969 353
34 34,353 1299 39
34 34,39 2008 484
34 34,484 10 39
34 34,39 2008 1299
34 34 34,39 2008 1969 1299
34 34,1299 2008 39
34 34 34,1299 2008 353 39
34 34,39 2008 1408
34 31,39 484 1408
34 34 34,39 2008 1969 1408
34 34 31,39 484 1207 1408
34 34,39 2008 1673
34 34 34,39 2008 1969 1673
34 34,1673 1927 39
34 34 34,1673 1927 1830 39
34 34,39 1299 1830
34 34 34,39 1299 1346 1830
34 34,1830 1949 39
34 34 34,1830 1949 2008 39
34 34,39 2008 1927
34 34 34,39 2008 1969 1927
34 34,1927 1830 39
34 34,39 260 2008
34 34 34,39 260 1942 2008
34 34,2008 353 39
34 34 34,2008 353 1299 39
20 3,40 41 86
20 3,40 41 764
20 3,40 41 908
22 34 26 3,40 364 690 1215 908
20 22 34 26 3,40 41 1030 690 1215 908
22 34 34 26 3,40 364 1286 690 1215 908
35 15 34 26 3,40 438 364 690 1215 908
17 15 34 26 3,40 438 364 690 1215 908
20 3,40 41 984
20 3,40 41 1105
20 3,40 41 1141
22 34 26 3,40 364 353 842 1141
20 22 34 26 3,40 41 1030 353 842 1141
22 34 34 26 3,40 1030 1207 353 842 1141
35 15 34 26 3,40 438 364 353 842 1141
22 34 15 11,40 1030 35 624 497
22 28,40 364 518
20 12,40 41 518
22 34 28,40 364 1299 518
20 22 28,40 41 1030 518
35 15 28,40 438 364 518
20 19,40 41 1692
35 15,40 438 364
17 15,40 438 364
22 34,40 1030 364
20 22 34,40 41 1030 364
22 34 34,40 1030 1207 364
22 34,40 364 1030
20 22,40 41 1030
22 34 34,40 364 2022 1030
20 18 15,40 41 1444 1030
35 15 34,40 438 364 1030
17 15 34,40 438 364 1030
20 3,41 40 86
20 3,41 40 764
20 3,41 40 908
22 34 26 3,41 1030 690 1215 908
20 22 34 26 3,41 40 364 690 1215 908
18 15 34 26 3,41 1444 1030 690 1215 908
22 34 34 26 3,41 1030 1207 690 1215 908
20 3,41 40 984
20 3,41 40 1105
20 3,41 40 1141
22 34 26 3,41 1030 353 842 1141
