node_id,direction,edges
90,in,7 7 67 5 25 15 7 25 7 7 7 58 7 45 7 7 41 40 
90,out,6 6 66 4 24 14 6 24 6 6 6 59 6 44 6 6 41 40 
91,in,19 19 19 15 7 43 1 45 43 19 7 7 19 43 7 7 7 15 7 19 
91,out,18 18 18 14 6 42 0 44 42 18 6 6 18 42 6 6 6 14 6 18 
92,in,19 7 7 45 15 15 33 15 7 7 19 
92,out,18 6 6 44 14 14 32 14 6 6 18 
93,in,7 45 25 15 7 7 45 7 7 7 7 71 7 71 35 
93,out,6 44 24 14 6 6 44 6 6 6 6 70 6 70 34 
94,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
94,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
95,in,19 71 19 15 7 19 7 7 7 7 43 45 7 19 7 7 33 15 7 19 7 
95,out,18 70 18 14 6 18 6 6 6 6 42 44 6 18 6 6 32 14 6 18 6 
96,in,7 67 7 7 25 45 7 33 7 7 7 73 73 15 7 71 35 7 
96,out,6 66 6 6 24 44 6 32 6 6 6 72 72 14 6 70 34 6 
97,in,7 7 7 15 7 67 71 25 43 7 45 7 19 33 7 37 35 7 39 19 43 
97,out,6 6 6 14 6 66 70 24 42 6 44 6 18 32 6 36 34 6 38 18 42 
98,in,36 34 34 70 34 34 36 36 36 70 70 34 70 34 34 34 36 36 36 36 70 34 34 
98,out,37 35 35 71 35 35 37 37 37 71 71 35 71 35 35 35 37 37 37 37 71 35 35 
99,in,62 62 62 62 62 31 62 62 62 62 62 62 62 62 62 62 
99,out,63 63 63 63 63 30 63 63 63 63 63 63 63 63 63 63 
100,in,18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 
100,out,19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 
101,in,18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 
101,out,19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 
102,in,62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 
102,out,63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 
103,in,18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 0 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 6 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 
103,out,19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 1 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 7 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 
104,in,69 68 69 68 69 68 69 68 69 68 68 63 69 69 68 63 69 68 69 69 68 47 68 69 68 69 68 57 63 69 68 69 68 69 68 69 68 69 68 63 63 69 68 63 69 68 63 69 68 69 68 69 68 69 68 69 63 69 68 63 63 63 63 69 68 63 69 68 63 69 68 63 69 69 68 68 69 69 68 63 69 68 69 68 69 68 69 68 69 68 69 69 68 
104,out,69 68 69 68 69 68 69 68 69 68 69 62 68 69 68 62 69 68 68 69 68 46 69 69 68 69 68 56 62 69 68 69 68 69 68 69 68 69 68 62 62 69 68 62 69 68 62 69 68 69 68 69 68 69 68 68 62 69 68 62 62 62 62 69 68 62 69 68 62 69 68 62 68 69 68 69 68 69 68 62 69 68 69 68 69 68 69 68 69 68 68 69 68 
105,in,18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 
105,out,19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 
106,in,63 69 68 63 69 68 47 69 68 69 68 69 68 63 69 69 68 69 68 69 68 55 68 63 69 68 68 69 68 63 69 68 63 69 68 63 69 68 68 69 68 69 63 63 68 63 63 69 68 69 68 63 63 63 68 69 69 68 69 68 
106,out,62 69 68 62 69 68 46 69 68 69 68 69 68 62 68 69 68 69 68 69 68 54 69 62 69 68 69 69 68 62 69 68 62 69 68 62 69 68 69 69 68 68 62 62 69 62 62 69 68 69 68 62 62 62 69 68 69 68 69 68 
107,in,7 45 25 7 1 7 7 7 7 17 7 15 23 7 37 19 19 
107,out,6 44 24 6 0 6 6 6 6 16 6 14 22 6 36 18 18 
108,in,7 7 7 15 25 7 45 7 7 7 7 7 73 7 
108,out,6 6 6 14 24 6 44 6 6 6 6 6 72 6 
109,in,25 7 7 7 71 19 7 7 45 63 63 63 7 7 7 25 7 61 60 63 
109,out,24 6 6 6 70 18 6 6 44 62 62 62 6 6 6 24 6 61 60 62 
110,in,7 19 19 77 71 19 19 15 7 23 71 35 25 43 41 40 45 7 19 19 7 33 7 7 19 
110,out,6 18 18 76 70 18 18 14 6 22 70 34 24 42 41 40 44 6 18 18 6 32 6 6 18 
111,in,45 7 25 45 63 45 63 7 37 25 3 63 
111,out,44 6 24 44 62 44 62 6 36 24 2 62 
112,in,7 7 19 59 15 7 1 25 43 7 7 3 45 7 1 43 7 23 39 
112,out,6 6 18 58 14 6 0 24 42 6 6 2 44 6 0 42 6 22 38 
113,in,69 68 69 68 63 63 69 68 47 69 68 69 68 57 63 31 69 68 69 68 69 68 63 69 68 63 69 68 63 69 69 68 55 63 63 69 68 63 69 68 63 63 63 63 69 68 63 63 69 68 63 69 68 68 69 68 
113,out,69 68 69 68 62 62 69 68 46 69 68 69 68 56 62 30 69 68 69 68 69 68 62 69 68 62 69 68 62 68 69 68 54 62 62 69 68 62 69 68 62 62 62 62 69 68 62 62 69 68 62 69 68 69 69 68 
114,in,7 19 19 41 40 45 43 7 45 15 7 25 19 43 7 45 59 19 7 19 28 7 7 15 71 7 71 19 
114,out,6 18 18 41 40 44 42 6 44 14 6 24 18 42 6 44 58 18 6 18 29 6 6 14 70 6 70 18 
115,in,67 25 7 25 63 7 63 7 45 63 63 7 63 63 
115,out,66 24 6 24 62 6 62 6 44 62 62 6 62 62 
116,in,7 19 15 7 71 23 25 43 71 7 45 7 19 7 33 75 7 43 
116,out,6 18 14 6 70 22 24 42 70 6 44 6 18 6 32 74 6 42 
117,in,7 19 7 45 71 35 7 7 25 19 43 43 7 7 19 7 7 15 
117,out,6 18 6 44 70 34 6 6 24 18 42 42 6 6 18 6 6 14 
118,in,31 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 
118,out,30 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 
119,in,19 7 7 25 43 43 15 45 15 7 7 15 7 7 
119,out,18 6 6 24 42 42 14 44 14 6 6 14 6 6 
120,in,7 7 67 9 37 7 7 7 7 45 7 7 7 7 7 15 
120,out,6 6 66 8 36 6 6 6 6 44 6 6 6 6 6 14 
121,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
121,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
122,in,7 25 7 7 45 7 7 25 7 63 63 74 7 25 7 15 
122,out,6 24 6 6 44 6 6 24 6 62 62 75 6 24 6 14 
123,in,45 45 19 7 7 19 7 7 7 15 37 7 7 19 
123,out,44 44 18 6 6 18 6 6 6 14 36 6 6 18 
124,in,7 25 7 7 7 1 1 7 7 1 1 23 7 7 1 7 74 7 
124,out,6 24 6 6 6 0 0 6 6 0 0 22 6 6 0 6 75 6 
125,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
125,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
126,in,7 19 15 43 15 7 23 45 7 15 7 39 7 
126,out,6 18 14 42 14 6 22 44 6 14 6 38 6 
127,in,7 7 15 7 25 7 3 45 7 7 7 39 7 25 19 7 
127,out,6 6 14 6 24 6 2 44 6 6 6 38 6 24 18 6 
128,in,19 45 15 43 7 43 19 7 7 7 15 7 7 
128,out,18 44 14 42 6 42 18 6 6 6 14 6 6 
129,in,67 7 9 7 7 7 25 7 7 7 45 7 37 73 73 23 
129,out,66 6 8 6 6 6 24 6 6 6 44 6 36 72 72 22 
130,in,18 18 18 18 18 18 18 18 18 18 18 18 18 18 
130,out,19 19 19 19 19 19 19 19 19 19 19 19 19 19 
131,in,7 7 7 7 15 75 7 7 25 43 19 7 43 7 7 7 7 19 74 61 60 7 7 7 7 15 7 7 
131,out,6 6 6 6 14 74 6 6 24 42 18 6 42 6 6 6 6 18 75 61 60 6 6 6 6 14 6 6 
132,in,7 7 19 19 45 15 7 43 25 51 50 43 43 19 43 7 7 7 19 45 71 43 19 
132,out,6 6 18 18 44 14 6 42 24 51 50 42 42 18 42 6 6 6 18 44 70 42 18 
133,in,7 19 7 41 40 43 7 25 19 43 1 43 43 7 3 45 19 7 7 19 19 7 19 43 43 7 
133,out,6 18 6 41 40 42 6 24 18 42 0 42 42 6 2 44 18 6 6 18 18 6 18 42 42 6 
134,in,7 7 19 41 40 7 45 43 7 19 15 7 43 7 25 43 19 43 43 19 7 59 7 7 59 7 7 19 28 15 19 7 7 15 15 43 15 71 37 7 15 39 23 19 19 7 
134,out,6 6 18 41 40 6 44 42 6 18 14 6 42 6 24 42 18 42 42 18 6 58 6 6 58 6 6 18 29 14 18 6 6 14 14 42 14 70 36 6 14 38 22 18 18 6 
135,in,66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
135,out,67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 
136,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
136,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
137,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
137,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
138,in,15 7 7 43 1 41 40 45 7 7 15 7 33 73 7 15 15 7 15 43 19 
138,out,14 6 6 42 0 41 40 44 6 6 14 6 32 72 6 14 14 6 14 42 18 
139,in,66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
139,out,67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 
140,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
140,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
141,in,32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 
141,out,33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 
142,in,66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
142,out,67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 
143,in,7 63 45 25 63 63 9 73 9 63 73 63 63 63 63 63 7 7 63 
143,out,6 62 44 24 62 62 8 72 8 62 72 62 62 62 62 62 6 6 62 
144,in,19 25 15 7 43 25 19 45 43 7 19 7 7 59 25 43 7 7 25 7 19 
144,out,18 24 14 6 42 24 18 44 42 6 18 6 6 58 24 42 6 6 24 6 18 
145,in,66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 4 66 4 4 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 
145,out,67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 5 67 5 5 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 
146,in,7 7 7 15 7 7 25 1 7 45 7 7 7 7 7 7 19 7 43 7 7 
146,out,6 6 6 14 6 6 24 0 6 44 6 6 6 6 6 6 18 6 42 6 6 
147,in,66 4 66 66 4 66 4 66 66 66 4 4 66 4 66 4 66 66 4 66 66 4 66 4 66 4 66 4 4 
147,out,67 5 67 67 5 67 5 67 67 67 5 5 67 5 67 5 67 67 5 67 67 5 67 5 67 5 67 5 5 
148,in,19 43 7 45 7 63 7 15 7 15 7 15 7 
148,out,18 42 6 44 6 62 6 14 6 14 6 14 6 
149,in,7 63 7 7 7 45 25 63 63 63 63 63 73 63 1 63 23 63 7 63 
149,out,6 62 6 6 6 44 24 62 62 62 62 62 72 62 0 62 22 62 6 62 
150,in,9 7 25 7 63 63 45 63 7 45 63 63 63 63 7 
150,out,8 6 24 6 62 62 44 62 6 44 62 62 62 62 6 
151,in,7 7 15 7 25 7 45 19 7 43 7 7 71 15 19 
151,out,6 6 14 6 24 6 44 18 6 42 6 6 70 14 18 
152,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
152,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
153,in,63 9 25 63 63 7 63 63 45 25 63 63 7 23 63 7 63 7 
153,out,62 8 24 62 62 6 62 62 44 24 62 62 6 22 62 6 62 6 
154,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
154,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
155,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
155,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
156,in,62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 
156,out,63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 
157,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
157,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
158,in,62 62 62 62 62 62 62 62 62 62 62 62 62 31 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 27 62 62 62 62 62 62 62 
158,out,63 63 63 63 63 63 63 63 63 63 63 63 63 30 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 26 63 63 63 63 63 63 63 
159,in,7 7 19 7 19 19 15 7 7 25 43 7 7 45 7 7 19 33 15 7 7 
159,out,6 6 18 6 18 18 14 6 6 24 42 6 6 44 6 6 18 32 14 6 6 
160,in,7 19 19 15 7 43 43 45 7 19 7 33 15 7 19 
160,out,6 18 18 14 6 42 42 44 6 18 6 32 14 6 18 
161,in,76 70 34 36 34 31 34 34 34 34 76 70 47 70 
161,out,77 71 35 37 35 30 35 35 35 35 77 71 46 71 
162,in,69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 69 68 69 68 69 68 69 68 69 68 69 68 69 69 68 69 68 68 69 68 69 68 69 68 69 68 69 68 69 68 69 69 69 68 69 69 68 69 68 47 69 68 69 68 69 68 68 69 69 68 
162,out,69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 68 69 68 69 68 69 68 69 68 69 68 69 68 68 69 68 69 68 69 69 68 69 68 69 68 69 68 69 68 69 68 68 68 69 68 68 69 68 69 68 46 69 68 69 68 69 68 69 68 69 68 
163,in,67 7 45 25 7 7 7 7 7 7 7 7 23 
163,out,66 6 44 24 6 6 6 6 6 6 6 6 22 
164,in,30 62 44 57 44 62 44 47 57 44 23 44 57 44 57 57 23 
164,out,31 63 45 56 45 63 45 46 56 45 22 45 56 45 56 56 22 
165,in,7 7 15 7 7 43 7 7 7 35 25 7 
165,out,6 6 14 6 6 42 6 6 6 34 24 6 
166,in,54 68 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 
166,out,55 69 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 
167,in,8 8 8 42 78 10 8 42 42 42 42 8 42 8 8 
167,out,9 9 9 43 79 11 9 43 43 43 43 9 43 9 9 
168,in,74 7 7 25 7 25 45 7 63 74 7 7 
168,out,75 6 6 24 6 24 44 6 62 75 6 6 
169,in,9 7 45 25 63 7 37 63 63 63 63 63 7 1 33 63 63 7 63 7 63 
169,out,8 6 44 24 62 6 36 62 62 62 62 62 6 0 32 62 62 6 62 6 62 
170,in,67 5 45 7 71 13 45 45 7 61 60 15 7 25 37 19 17 
170,out,66 4 44 6 70 12 44 44 6 61 60 14 6 24 36 18 16 
171,in,67 63 45 7 7 7 7 7 45 7 7 71 7 23 25 7 
171,out,66 62 44 6 6 6 6 6 44 6 6 70 6 22 24 6 
172,in,19 15 75 15 7 7 25 7 7 3 45 7 7 7 15 7 37 15 23 7 19 19 
172,out,18 14 74 14 6 6 24 6 6 2 44 6 6 6 14 6 36 14 22 6 18 18 
173,in,7 19 67 19 25 45 43 7 25 19 7 7 7 33 7 19 19 63 19 7 7 73 7 15 15 7 33 23 19 
173,out,6 18 66 18 24 44 42 6 24 18 6 6 6 32 6 18 18 62 18 6 6 72 6 14 14 6 32 22 18 
174,in,36 70 36 36 70 36 36 31 70 70 36 36 36 70 36 
174,out,37 71 37 37 71 37 37 30 71 71 37 37 37 71 37 
175,in,18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 
175,out,19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 
176,in,7 7 25 7 45 9 7 7 63 75 19 7 45 25 7 63 7 25 7 75 23 19 75 75 75 
176,out,6 6 24 6 44 8 6 6 62 74 18 6 44 24 6 62 6 24 6 74 22 18 74 74 74 
177,in,19 7 45 15 7 7 25 43 7 7 7 28 19 7 7 15 15 23 19 7 
177,out,18 6 44 14 6 6 24 42 6 6 6 29 18 6 6 14 14 22 18 6 
178,in,67 7 7 74 45 25 9 7 63 45 7 74 7 63 63 7 7 23 33 7 37 75 
178,out,66 6 6 75 44 24 8 6 62 44 6 75 6 62 62 6 6 22 32 6 36 74 
179,in,35 15 7 25 43 7 3 7 7 7 7 7 19 23 
179,out,34 14 6 24 42 6 2 6 6 6 6 6 18 22 
180,in,7 19 15 7 43 23 35 25 45 7 7 7 7 37 15 7 
180,out,6 18 14 6 42 22 34 24 44 6 6 6 6 36 14 6 
181,in,35 67 19 25 7 43 25 7 7 71 45 9 25 71 37 
181,out,34 66 18 24 6 42 24 6 6 70 44 8 24 70 36 
182,in,14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 
182,out,15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 
183,in,7 67 9 7 15 7 25 7 7 3 45 7 45 43 7 39 19 
183,out,6 66 8 6 14 6 24 6 6 2 44 6 44 42 6 38 18 
184,in,75 45 63 75 75 75 25 7 7 7 7 33 7 75 7 75 75 
184,out,74 44 62 74 74 74 24 6 6 6 6 32 6 74 6 74 74 
185,in,67 7 43 25 45 45 7 7 15 71 37 7 33 7 
185,out,66 6 42 24 44 44 6 6 14 70 36 6 32 6 
186,in,18 18 18 0 18 18 18 18 18 18 18 18 18 18 18 
186,out,19 19 19 1 19 19 19 19 19 19 19 19 19 19 19 
187,in,63 7 45 63 37 1 63 63 63 63 63 7 25 63 7 63 
187,out,62 6 44 62 36 0 62 62 62 62 62 6 24 62 6 62 
188,in,7 25 15 7 43 19 7 45 43 7 7 19 7 71 19 
188,out,6 24 14 6 42 18 6 44 42 6 6 18 6 70 18 
189,in,9 7 45 75 7 7 7 7 75 25 7 7 7 7 19 75 23 
189,out,8 6 44 74 6 6 6 6 74 24 6 6 6 6 18 74 22 
190,in,74 7 74 25 7 7 23 7 25 75 74 7 75 37 74 74 
190,out,75 6 75 24 6 6 22 6 24 74 75 6 74 36 75 75 
191,in,7 71 35 25 7 71 33 7 63 7 71 23 25 
191,out,6 70 34 24 6 70 32 6 62 6 70 22 24 
192,in,15 45 7 15 43 45 7 7 7 19 7 7 15 15 7 
192,out,14 44 6 14 42 44 6 6 6 18 6 6 14 14 6 
193,in,34 34 70 34 34 76 70 36 34 34 34 34 34 34 34 34 34 34 34 34 34 36 47 70 34 70 34 70 70 34 70 34 
193,out,35 35 71 35 35 77 71 37 35 35 35 35 35 35 35 35 35 35 35 35 35 37 46 71 35 71 35 71 71 35 71 35 
194,in,18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 
194,out,19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 
195,in,75 73 45 25 73 9 7 7 63 7 1 75 75 75 37 75 75 75 
195,out,74 72 44 24 72 8 6 6 62 6 0 74 74 74 36 74 74 74 
196,in,7 7 19 19 25 45 19 15 7 7 25 1 19 7 43 7 7 7 7 19 19 7 19 15 15 7 15 7 43 7 
196,out,6 6 18 18 24 44 18 14 6 6 24 0 18 6 42 6 6 6 6 18 18 6 18 14 14 6 14 6 42 6 
197,in,45 15 7 25 43 19 7 7 19 7 7 15 7 15 7 7 
197,out,44 14 6 24 42 18 6 6 18 6 6 14 6 14 6 6 
198,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
198,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
199,in,7 75 25 7 7 9 45 75 7 73 9 33 7 75 
199,out,6 74 24 6 6 8 44 74 6 72 8 32 6 74 
200,in,74 7 67 5 73 25 7 7 7 45 7 7 75 7 7 7 74 74 
200,out,75 6 66 4 72 24 6 6 6 44 6 6 74 6 6 6 75 75 
201,in,8 72 8 72 72 72 72 72 8 8 72 8 72 8 72 8 8 72 72 72 8 72 8 8 8 8 72 8 72 8 
201,out,9 73 9 73 73 73 73 73 9 9 73 9 73 9 73 9 9 73 73 73 9 73 9 9 9 9 73 9 73 9 
202,in,45 15 7 45 25 45 7 7 19 43 7 7 7 23 15 7 15 7 25 15 19 19 
202,out,44 14 6 44 24 44 6 6 18 42 6 6 6 22 14 6 14 6 24 14 18 18 
203,in,18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 
203,out,19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 
204,in,7 7 19 43 15 7 7 25 43 43 51 50 7 51 50 7 43 51 50 45 19 51 50 7 51 7 51 50 7 58 7 50 19 7 33 15 7 77 19 
204,out,6 6 18 42 14 6 6 24 42 42 51 50 6 51 50 6 42 51 50 44 18 51 50 6 50 6 51 50 6 59 6 51 18 6 32 14 6 76 18 
205,in,7 45 74 74 25 7 74 7 74 74 7 7 1 7 23 74 37 75 
205,out,6 44 75 75 24 6 75 6 75 75 6 6 0 6 22 75 36 74 
206,in,19 43 45 15 7 25 1 19 19 7 19 43 71 7 7 7 15 7 19 
206,out,18 42 44 14 6 24 0 18 18 6 18 42 70 6 6 6 14 6 18 
207,in,6 6 6 6 6 6 6 6 6 6 0 6 6 6 0 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
207,out,7 7 7 7 7 7 7 7 7 7 1 7 7 7 1 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
208,in,7 15 7 25 43 7 45 7 61 60 7 7 7 
208,out,6 14 6 24 42 6 44 6 61 60 6 6 6 
209,in,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 
209,out,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 
210,in,7 19 19 15 7 43 25 25 7 43 43 41 40 43 7 45 7 7 19 45 7 7 7 19 
210,out,6 18 18 14 6 42 24 24 6 42 42 41 40 42 6 44 6 6 18 44 6 6 6 18 
211,in,30 63 44 44 30 57 44 44 44 44 44 44 47 44 44 23 
211,out,31 62 45 45 31 56 45 45 45 45 45 45 46 45 45 22 
