Head,Tail,Relations
1373,7077,262
1374,7100,303
1375,6405,90
1376,144,117
1376,367,118
1376,6960,262
1377,8256,303
1378,8257,303
1379,9054,300
1379,1825,301
1380,1869,165
1381,4894,165
1382,8103,313
1383,7038,300
1383,8043,301
1384,1683,136 137
1386,4343,300
1386,7100,301
1387,4342,300
1387,3792,301
1388,5178,29
1388,4459,31
1389,8102,117
1389,2461,118
1389,6946,255
1389,6984,257
1389,7077,262 592
1391,1869,165
1392,130,289
1392,2089,290
1395,1858,300
1395,8579,301
1398,5939,90
1401,4300,303
1402,1869,165
1403,8579,303
1404,1476,300
1404,6559,301
1405,5179,303
1406,3293,303
1407,1473,300
1407,8579,301
1408,4259,303
1409,3277,117 412
1409,6997,255
1409,7026,262
1410,5456,2
1410,2704,3
1410,3740,6
1410,2121,320
1411,4894,165
1412,1338,236
1413,5467,2
1413,3740,3 6
1413,4965,84
1414,3998,29
1414,3888,31
1415,5102,239
1415,130,289
1416,7080,257
1416,2416,258
1416,7109,267
1416,2262,268
1417,1662,16
1418,5672,2
1418,3740,3 4 6
1419,5583,1
1419,5359,2
1419,3740,4
1419,2704,6
1420,5393,2
1420,3740,3
1422,6943,257
1422,6972,262
1423,2063,185
1424,2063,185
1425,6961,262 267
1426,7026,262
1427,7021,262 267
1427,7526,268
1429,3276,29
1429,3880,31
1430,2704,3
1430,5980,280
1430,4340,281
1431,7230,13
1431,196,14
1432,1286,165
1433,4905,165
1435,7929,249
1436,5423,1
1436,5648,2
1436,3740,4 6
1436,2121,320
1437,8760,311
1438,8760,311 636
1439,1176,117
1439,7077,262 267
1439,5994,268
1442,2623,117
1442,7010,262
1442,6991,267
1442,6545,268
1444,8198,140
1444,3387,244
1445,6945,267
1445,7810,268
1446,1747,90
1447,7859,13
1447,7819,14
1448,265,78
1448,8765,89
1448,6405,90
1448,8316,148
1449,8199,140
1449,8188,274
1450,5469,1
1450,3740,3
1451,1869,165
1452,3639,29
1452,4459,31
1453,7130,300
1453,4307,301
1454,9070,123
1454,6669,124
1454,1454,134 460
1454,1668,135
1455,5107,90
1456,3740,3
1456,4713,280
1456,1512,281
1457,5719,2
1457,3740,3 4 6
1458,8220,300
1458,7105,301
1459,7013,267
1459,3223,268
1460,6799,303
1461,5341,300
1461,8233,301
1462,7155,300
1462,4284,301
1464,8166,250
1464,7162,262
1464,7077,267
1464,7304,268
1465,3740,3
1465,4965,84
1465,8543,280
1465,993,281
1466,451,123
1466,7759,124
1466,1466,134 460
1466,1708,135
1467,5939,90
1468,8737,289
1468,6513,290
1469,5424,2
1469,2704,3
1471,7337,300
1471,6794,301
1472,3179,300
1472,3147,301
1472,299,302
1473,3295,303
1474,1225,83
1474,4725,249
1475,5499,2
1475,3740,3
1476,3295,303
1477,4344,204
1480,7021,262
1480,7026,267
1481,6945,257
1481,6972,262
1482,3740,3 6
1482,731,280
1482,5094,281
1482,2121,320
1483,4223,303
1484,4220,303
1486,6405,90
1487,3638,29
1487,4459,31
1488,6982,262
1489,2704,3
1491,4905,165
1492,4894,165
1494,5424,2
1495,2029,311
1496,5345,1
1496,3740,3
1496,2704,4 6
1497,6986,262
1498,3294,303
1500,3286,117
1500,2982,118
1502,2064,18
1502,7480,311
1503,7013,262
1504,3829,16
1504,2365,250
1506,7068,303
1507,3963,124
1508,7008,257 262
1508,7075,267
1508,3519,268
1509,1717,136 137
1510,8235,257
1510,630,258
1510,7011,262
1512,7911,86
1512,6531,87
1512,1281,285
1513,1150,117
1513,7014,262
1514,6767,45
1514,7468,46
1514,4604,47
1515,3588,86
1515,6531,87
1515,2856,284
1516,1857,300
1516,3295,301
1517,2251,300
1517,3295,301
1518,6796,303
1520,7774,235
1520,6953,236
1523,3639,29
1523,3976,31
1524,3740,3
1525,6975,300
1525,8342,301
1526,1587,249
1526,1604,250
1527,8325,239
1528,307,239
1529,1190,234
1529,4651,237
1530,8331,308
1532,3617,29
1532,3970,31
1533,627,233
1533,908,234
1533,1753,238
1534,3276,29
1534,4459,31
1535,5902,310
1538,8759,12
1538,8760,311
1539,5579,1
1539,5721,2
1539,2704,3
1539,2121,320
1540,1136,117
1540,7014,262
1541,8762,89
1541,1747,90
1542,7446,29
1542,3976,31
1544,1008,300
1544,3455,301
1544,474,302
1545,4857,300
1545,8305,301
1546,5349,2
1546,3740,3
1546,2121,320
1547,3668,29
1547,3970,31
1548,3740,3
1549,8186,140
1549,8183,274
1550,6438,83
1550,8762,94
1550,4049,204
1550,4423,299
1552,1662,16
1553,1929,311
1554,1662,16
1554,382,17
1554,3083,136 137
1562,6483,300
1562,8306,301
1563,7432,86
1563,6531,87
1563,4956,122
1563,4591,125
1563,1717,126
1565,9029,300
1565,8263,301
1566,6031,119
1566,6452,121
1568,5490,2
1568,2704,3
1568,3740,6
1568,2121,320
1570,1662,16
1570,382,17
1570,3084,136 137
1572,1784,87
1572,2106,116
1572,5336,269
1572,1197,285
1573,3228,303
1574,8195,140
1574,2165,244
1576,1687,136 137
1577,7241,300
1577,3473,301
1578,4438,126 449
1579,4443,126
1581,386,12
1581,7682,79
1581,8907,307
1582,5700,2
1582,3740,3 6
1582,2121,320
1583,3380,172
1583,6050,174
1583,62,175
1584,3740,3 6
1584,2121,320
1585,7008,104
1585,6947,263 597
1585,4766,264
1585,7687,272
1586,8789,92
1586,1747,93
1588,3975,185
1589,2347,97
1589,7755,184
1589,6210,185
1592,130,289
1592,5036,290
1593,2450,92
1593,4007,93
1594,8850,250
1595,1663,16
1595,8196,140
1595,2303,273
1595,8193,274
1597,7503,86
1597,6531,87
1597,4056,204
1597,8363,285
1598,3640,29
1598,4459,31
1599,8762,94
1599,4002,204
1599,1522,299
1600,8187,140
1600,8326,239
1602,8179,140
1603,3644,29
1603,4821,31
1604,3721,299
1605,2704,3
1606,7659,67
1606,8483,145
1607,3088,126
1608,1663,16
1608,8177,140
1609,4820,81
1609,600,261 412
1610,6482,303
1611,1662,16
1611,1668,136 137
1611,1715,138
1612,7629,83
1613,3998,29
1613,3888,31
1614,2514,311
1618,3855,300
1618,3857,301
1620,4001,204
1622,3667,29
1622,4459,31
1623,849,10
1624,870,10
1625,4979,300
1625,3137,301
1626,1662,16
1626,382,17
1626,1718,136 137
1627,3585,300
1627,8153,301
1628,2889,236
1631,4023,204
1633,5121,299
1634,799,233
1634,1872,234
1634,5002,238
1636,4794,289
1637,2142,83
1639,7384,300
1639,4262,301
1640,1662,16
1640,1706,136 137
1640,1697,138
1641,5460,2
1641,3740,3 6
1642,1662,16
1642,382,17
1642,1680,136 137
1643,6667,204
1645,6008,300
1645,8252,301
1646,8187,140
1647,3984,204
1651,8737,289
1652,8765,89
1652,1747,90
1653,1869,165
1653,4051,204
1654,1556,19
1654,6531,20
1654,2794,21
1655,2956,86
1655,1784,87
1655,1585,116
1655,329,259
1657,4894,165
1658,6405,90
1659,8766,91
1659,8916,92
1659,2725,93
1659,206,99
1659,1591,100
1659,6458,186
1659,2654,187
1659,3101,188
1660,2905,90
1661,6531,214
1664,1522,299
1665,3740,3
1666,6777,16
1666,8181,140
1667,7625,219
1668,4467,123
1668,6899,124
1668,1668,134 460
1668,1680,135
1669,5010,124
1669,3079,133 135
1669,1669,134 460
1670,9070,123
1670,4462,124
1670,1670,134 460
1670,1704,135
1671,3413,124
1671,3073,133 135
1671,1671,134 460
1672,1607,123
1672,390,124
1672,1672,134 460
1672,2639,135
1673,3810,123
1673,1693,133 135
1673,1673,134 460
1674,8050,124
1674,3084,133
1674,1674,134 460
1674,3070,135
1675,3103,123
1675,1031,124
1675,1675,134 460
1675,2578,135
1676,447,123
1676,6828,124
1676,1676,134 460
1676,1680,135
1677,1002,123
1677,1701,133
1677,1677,134 460
1677,1699,135
1678,3834,123 452
1678,2457,124 462 463
1678,1678,134 460
1678,1686,135
1679,3516,123
1679,5563,124
1679,1679,134 460
1679,3061,135
1680,3516,123
1680,6457,124 462 463
1680,1680,134 460
1680,4392,135
1681,4401,123
1681,3404,124
1681,1681,134 460
1681,1678,135
1682,1002,123
1682,1384,124
1682,1682,134 460
1682,3055,135
1683,5205,123
1683,5961,124
1683,1683,134 460
1683,3057,135
1684,4429,123
1684,2088,124
1684,1684,134 460
1684,1719,135
1685,6599,124 462 463
1685,1708,133 135
1685,1685,134 460
1686,1005,123
1686,373,124
1686,1686,134 460
1686,1671,135
1687,3835,123
1687,6067,124
1687,1687,134 460
1687,1682,135
1688,5205,123
1688,5920,124
1688,1688,134 460
1688,1690,135
1689,3225,124
1689,1715,133 135
1689,1689,134 460
1690,5144,123
1690,8050,124
1690,1690,134 460
1690,1671,135
1691,3225,124
1691,1720,133 135
1691,1691,134 460
1692,3810,123
1692,2027,124
1692,1692,134 460
1692,1679,135
1693,6828,124
1693,1678,133 135
1693,1693,134 460
1694,7123,124
1694,1715,133
1694,1694,134 460
1694,4392,135
1695,7343,123
1695,2777,124
1695,1695,134 460
1695,1708,135
1696,3516,123
1696,1611,124
1696,1696,134 460
1696,3071,135
1697,1005,123
1697,745,124
1697,1697,134 460
1697,3085,135
1698,1002,123
1698,1830,124
1698,1698,134 460
1698,3064,135
1699,3834,123
1699,4590,124
1699,1699,134 460
1699,1688,135
1700,4429,123
1700,6112,124
1700,1700,134 460
1700,3079,135
1701,4333,123
1702,2025,124 462 463
1702,1691,133
1702,1702,134 460
1702,1682,135
1703,451,123
1703,6828,124
1703,1703,134 460
1703,1680,135
1704,1012,123
1704,895,124
1704,1704,134 460
1704,1686,135
1705,9070,123
1706,2800,123
1706,8803,124
1706,1706,134 460
1706,1672,135
1707,2900,124 462 463
1707,3073,133
1707,1707,134 460
1707,3072,135
1708,6457,124
1708,4392,133
1708,1708,134 460
1708,3057,135
1709,1607,123
1709,1708,133
1709,1709,134 460
1709,1679,135
1710,4467,123
1710,4719,124
1710,1710,134 460
1710,1702,135
1711,448,124
1711,1711,133 134 135 459 460 461
1712,1002,123
1712,2423,124
1712,1712,134 460
1712,1718,135
1713,7343,123
1713,8524,124
1713,1713,134 460
1713,1701,135
1714,4467,123
1714,7685,124 462 463
1714,1714,134 460
1714,1694,135
1715,3879,124 462 463
1715,3061,133
1715,1715,134 460
1715,3058,135
1716,3834,123
1717,2800,123
1717,1670,133
1717,1717,134 460
1717,1705,135
1718,2974,123
1718,4453,133 135
1718,1718,134 460
1719,4718,123
1719,3789,124 462 463
1719,1719,134 460
1719,1700,135
1720,4400,123
1720,2230,124
1720,1720,134 460
1720,3055,135
1721,2974,123
1721,1031,124
1721,1721,134 460
1721,3254,135
1723,1556,19
1723,2794,21
1723,6531,214
1724,130,289
1725,4036,204
1725,7225,308
1728,8174,140
1728,2304,273
1728,8186,274
1729,8324,239
1730,630,116
1731,8762,89
1731,2519,90
1731,6812,234
1731,715,237
1732,7440,90
1739,8936,292
1742,3455,303
1744,3152,92
1744,8130,93
1746,1784,87
1746,2416,116
1746,8374,285 443
1747,3893,27
1747,4141,28
1747,8765,94
1748,8186,140
1748,5018,273
1748,8176,274
1749,2727,83
1749,8762,94
1749,5983,213
1749,3542,323
1750,5939,90
1751,3645,29
1751,3888,31
1752,5028,117
1752,2205,118
1753,3829,16
1753,7815,17
1754,3048,235
1754,164,236
1755,3646,29
1755,3888,31
1756,8762,94
1756,4043,204
1756,3542,323
1757,4701,74
1757,2826,75
1758,8176,140
1758,8183,274 412
1759,1946,117
1759,6947,262
1760,8463,199
1760,8734,213
1760,242,249
1760,3542,323
1761,1731,236
1762,5152,300
1762,2228,301
1763,3030,199
1763,5326,218
1763,5996,249
1763,3542,323
1765,83,234
1765,6557,237
1765,876,238
1766,750,233
1766,6213,234
1767,7440,90
1768,5996,249
1773,6679,249
1774,430,253
1775,4814,81
1776,2146,249
1778,3720,199
1778,2146,249
1779,1662,16
1779,1671,136 137
1779,3073,138
1782,1784,87
1782,2103,116
1782,2469,269
1784,4535,85
1785,734,79
1786,8178,140
1786,8194,274
1788,1188,300
1788,2060,301
1791,8191,140
1791,2303,273
1791,6869,274
1793,6959,104 582
1793,7026,263 582
1793,4065,264 584
1793,4934,272
1794,7210,90
1796,1103,160 626
1796,3838,303
1797,1428,303
1798,1662,16
1799,1663,16
1799,8314,17
1799,6869,140 274
1801,195,90
1804,8762,89
1804,6405,90
1805,8850,72
1805,4816,81
1805,9000,250
1806,254,82
1808,3090,300
1808,8303,301
1809,8611,289
1810,6388,86
1810,1784,87
1810,2944,269
1811,2392,300
1811,2226,301
1813,6367,191
1813,4118,204
1814,2225,303
1815,8186,140
1816,8396,236
1817,1662,16
1817,382,17
1817,1718,136 137
1818,1282,136 137
1819,1663,16
1819,8314,17
1819,8183,140 274
1821,1663,16
1821,8314,17
1821,8183,140 274
1828,3503,117
1828,1875,118
1828,6948,257
1828,6987,262
1829,4905,165
1830,1662,16
1830,382,17
1830,447,130
1830,3301,131
1830,1712,137
1831,6105,119
1831,1439,121
1832,532,161
1833,1869,165
1834,761,18
1835,7015,46
1835,4609,47
1835,7310,182
1835,6929,183
1837,5165,303
1838,2115,303
1839,4276,303
1840,4281,303
1841,7072,300
1841,4550,301
1842,8309,300
1842,8997,301
1843,532,161
1844,9053,303
1845,1966,300
1845,3294,301
1846,4251,303
1848,1226,300
1848,7068,301
1849,1882,235
1849,4622,236
1850,6859,181
1850,3529,303
1851,8247,303
1852,4996,303
1852,4424,304
1853,3462,303
1854,2112,303
1855,323,312
1855,7886,313
1856,4905,165
1857,3295,303
1858,5179,303
1859,2365,250
1859,7070,300
1859,33,301
1860,2076,303
1861,5828,300
1861,4587,301
1862,130,289
1863,8737,289
1864,6704,42
1865,5934,285
1866,3740,3
1866,2704,4
1867,6831,42
1870,3740,3
1870,8543,280
1870,994,281
1870,2121,320
1871,4152,204
1871,130,289
1873,8763,89
1873,7209,90
1874,3530,303
1875,6987,104 597
1875,7014,263 582 597
1875,2440,264 444
1875,2355,272
1876,607,140 274
1876,2165,244
1877,7779,234
1877,637,237
1877,1551,238
1879,3740,3 6
1880,1286,165
1881,4894,165
1885,3740,3
1886,130,289
1889,7446,29
1889,3888,31
1890,6904,42
1891,8024,300 640
1891,8378,301
1892,3462,303
1893,9010,303
1894,1669,136 137
1895,4894,165
1898,2921,117
1898,7994,257
1898,8458,258 590
1898,7007,262
1900,447,130
1900,3077,136 137
1900,3063,138
1901,2704,6
1901,4965,84
1902,3647,29
1902,3888,31
1903,1338,236
1904,4278,303
1905,9102,117
1905,6583,255
1905,7165,262
1906,6711,42
1906,4631,285
1907,4453,136 137
1908,7014,262 267
1910,2114,303
1911,2112,303
1913,5201,10
1917,5346,300
1917,1957,301
1918,1869,165
1919,2520,116
1921,1686,136 137
1922,130,289
1923,5613,2
1923,2704,6
1924,3557,35
1924,5939,198
1925,8247,303
1925,4424,304
1926,3740,3 6
1927,5102,239
1927,130,289
1928,1957,303
1930,130,289
1931,3740,3 6
1932,6902,42
1933,8387,161
1934,7643,300
1934,5167,301
1935,2052,117
1935,8237,255
1935,7110,262
1936,1466,136 137
1937,5362,2
1937,3740,6
1938,5897,303
1939,6947,262
1940,2275,165
1941,3069,136 137
1942,5454,2
1942,3740,3
1943,6950,262
1943,7084,267
1944,3082,136 137
1945,8244,303
1946,3785,86 443
1946,704,87
1946,2532,116
1946,8350,285 443
1947,5102,239
1947,130,289
1948,4339,42
1949,3740,3
1949,731,280
1949,3260,281
1951,1687,136 137
1952,4302,303
1953,4785,123
1954,6174,185
1955,532,161
1961,6707,42
1962,9066,313
1963,5897,303
1964,5158,303
1965,600,117
1965,2106,118
1965,7083,257
1965,6986,262
1966,3294,303
1967,5897,303
1968,5157,303
1969,3396,244
1970,4894,165
1972,6058,250
1972,3217,300
1972,6763,301
1973,1286,165
1974,5129,303
1975,8396,236
1976,1623,13
1976,109,14
1978,5163,303
1979,7209,90
1981,923,280
1981,433,281
1982,5252,2
1982,3740,3
1982,2704,6
1983,3740,3
1984,3740,3 6
1984,2121,320
1985,3740,3 6
1985,2121,320
1987,3740,3 6
1989,7083,255 267
1989,6948,262
1990,3829,16
1990,7815,17
1991,2226,303
1992,3740,3
1993,5381,2
1993,2704,6
1994,3740,3
1995,9130,117
1995,6983,262
1996,5375,2
1996,3740,3 6
1997,3740,3 6
1998,5632,2
1998,3740,3
1999,5671,2
1999,2704,3
1999,3740,4 6
2001,3740,3
2003,5676,2
2003,3740,6
2004,3740,3 6
2005,5408,1
2005,5351,2
2005,3740,3 6
2007,6960,257
2007,2648,258
2007,7163,262
2008,3740,3
2008,2704,6
2010,726,83
2011,7084,255
2012,130,289
2012,4781,290
2013,4204,303
2014,4207,303
2015,3740,3 6
2016,4905,165
2017,2275,165
2018,5159,303
2019,4236,303
2020,5669,1
2020,3740,4
2021,3740,3
2021,8543,280
2021,4340,281
2023,6704,42
2024,4299,303
2025,1702,136 137 450
2026,759,74
2026,1119,75
2027,1676,136 137
2027,1689,138
2028,5503,2
2028,3740,3
2029,7711,310
2030,6971,257
2030,2394,258
2030,7002,262
2031,4338,300
2031,4204,301
2031,9093,311
2032,5437,2
2033,6127,303
2034,2153,303
2034,4424,304
2035,2225,303
2036,3569,35
2037,6953,236
2040,1591,97
2040,6002,184
2040,6698,185
2041,1692,136 137
2042,1210,136 137
2043,3073,136 137
2045,7011,267
2045,5049,268
2046,281,117 412
2046,6968,262
2047,130,289
2048,130,289
2049,3073,136 137
2050,1980,279
2050,7862,280
2050,5145,281
2051,6970,262
2052,2389,116
2052,8140,263
2052,6261,264 443
2053,3740,3
2053,2704,6
2054,1679,136 137
2056,6985,255
2056,6949,267
2056,1305,268
2058,4454,136 137
2059,3080,136 137
2061,1784,87
2061,367,116
2062,8244,303
2065,1695,136 137
2066,7976,287
2067,5344,300
2067,1958,301
2069,6953,236
2070,861,236
2071,1684,136 137
2073,447,130
2073,7742,131
2073,1706,136 137
2074,130,289
2083,6997,257
2083,6960,262
2083,7163,267
2083,3738,268 594
2084,7000,104 582 597
2084,7082,263 597
2084,4776,264 444 584
2084,2557,272
2085,1286,165
2086,3294,303
2088,1706,136 137
2088,1183,140
2089,130,289
2090,5309,161
2091,5246,117
2091,3001,118
2091,7010,262
2093,7152,255
2095,3272,117
2095,7021,262
2096,6944,262
2096,6982,267
2097,7319,182
2098,1874,300
2098,3530,301
2100,6945,262
2101,7996,310
2102,1747,29
2102,3523,30
2102,4459,31
2103,7023,104 263 582 597
2103,3911,264
2103,3632,269
2104,8400,236
2105,7105,303
2106,7083,104 582
2106,7013,263
2106,3296,264
2106,3469,285
2107,5178,29
2107,3976,31
2108,1745,16
2108,382,17
2108,4452,136 137
2109,1681,136 137
2110,9042,303
2111,5028,119
2111,8359,121
2116,84,234
2116,6366,237
2116,4938,238
2119,3795,321
2120,1826,166
2122,7698,9
2122,4423,299
2123,8351,234
2123,611,237
2124,1662,16
2124,382,17
2124,447,130
2124,3302,131
2124,3084,137
2125,7381,96
2125,2347,97
2125,3975,185
2126,1634,236
2127,3276,29
2127,3880,31
2128,2401,300
2128,3228,301
2129,2033,300
2129,4224,301
2131,5178,29
2131,3987,31
2132,7111,300
2132,4228,301
2133,3998,29
2133,3880,31
2134,7811,305
2134,8098,306
2135,8129,74
2136,2360,73
2138,1709,136 137
2139,446,300
2139,4259,301
2140,6682,12
2140,9044,300
2140,6641,301
2141,1745,16
2141,3079,136 137
2141,1711,138
2143,7079,262
2143,7002,267
2147,4254,303
2148,1286,165
2149,8132,303
2150,4283,303
2151,4283,303
2152,1564,303
2154,7001,262
2154,7079,267
2155,1053,117
2155,3022,118 590
2155,7001,262
2156,130,289
2157,1745,16 131
2157,5144,130
2159,3272,117
2159,6945,262
2159,6972,267
2159,1356,268
2160,6990,262
2160,6958,267
2161,2052,117
2161,2389,118
2161,7165,255
2161,8140,262
2163,1063,81
2166,3055,136 137
2167,8186,140
2168,3182,117
2168,7165,255
2168,7075,262
2169,1286,165
2170,4894,165
2171,130,289
2171,2736,290
2172,8140,262
2172,6968,267
2173,4160,204
2174,6947,262
2174,6983,267
2175,130,289
2176,1810,117
2176,6945,262
2177,1286,165
2178,8386,161
2179,2224,303
2180,3303,127
2180,1681,136 137
2181,7077,262 267
2182,4466,136 137
2183,130,289
2184,8611,289
2185,1662,16
2185,382,17
2185,1704,136 137
2186,1286,165
2187,4905,165
2189,7002,262 267
2190,4623,83
2190,8762,94
2190,738,192
2190,7854,199
2190,6106,218
2190,684,240
2190,6627,249
2190,3542,323
2190,4620,324
2191,5102,239
2191,130,289
2191,7641,290
2193,3079,136 137
2194,4905,165
2195,130,289
2196,5714,2
2196,3740,6
2197,8341,233
2197,1872,234
2199,2666,234
2199,965,238
2200,7151,262
2201,5862,307
2203,5794,96
2203,2347,97
2203,3928,185
2204,1680,136 137
2204,1696,138
2205,8123,104
2205,7166,263 597
2205,6292,264 444 584
2205,5219,272
2206,7008,262
2207,102,311
2208,130,289
2209,3285,117
2209,6949,262
2210,7002,262
2211,8079,309
2212,4791,289
2212,7593,290
2213,7084,262
2214,130,289
2214,2605,290
2216,7676,72
2216,5776,81
2217,3088,136 137
2218,5309,161
2219,2623,117
2219,6943,262 267
2219,5933,268
2221,2121,320
2222,2121,320
2227,3479,22
2229,8194,140
2229,3387,244
2230,1662,16
2230,1672,136 137
2230,2639,138
2231,2273,300
2231,6437,301
2232,5911,83
2232,8765,94
2232,972,249
2233,4108,32
2234,4110,32
2238,4096,32
2239,1160,289
2240,1282,136 137
2241,4183,123
2242,4066,124
2243,3182,117
2243,6998,262
2244,6972,262
2244,6943,267
2244,1915,268
2245,1800,24
2245,5178,29
2245,3970,31
2246,5144,123
2246,7621,124
2246,2246,134 460
2246,4447,135
2247,7411,213
2249,2704,3
2250,6468,300
2250,8306,301
2251,6559,303
2252,4012,32
2253,4103,32
2254,4109,32
2255,4104,32
2256,4117,32
2257,4097,32
2258,4115,32
2259,4113,32
2261,3845,300
2261,4304,301
2262,144,117
2262,7080,262
2263,68,236
2264,5689,1
2264,3740,3 6
2264,2704,4
2264,2121,320
2265,5396,2
2265,2704,6
2267,6433,32
2268,4100,32
2269,4028,32
2270,4031,32
2271,1662,16
2271,1721,136 137
2271,3254,138
2272,4114,32
2273,6443,303
2274,1572,117
2274,3025,118
2274,6943,262
2275,6405,90
2275,3456,163
2276,7440,90
2277,565,310 637
2277,6143,312
2277,7609,313
2282,4905,165
2284,2224,303
2285,311,90
2286,1682,136 137
2287,8762,94
2287,3187,207
2287,1033,211
2287,5884,212
2287,3542,323
2288,8324,239
2288,6968,255
2288,7000,257
2288,5028,258
2288,7994,262
2290,3678,300
2290,2559,301
2293,7213,300
2293,4544,301
2295,3797,117
2295,3026,118
2295,6946,257 262
2296,1925,182
2297,1688,136 137
2298,281,117
2298,6972,257
2298,2389,258
2298,7075,262
2299,8,107
2300,4349,300
2300,4206,301
2300,1519,311
2301,4793,289
2301,4859,290
2305,4007,90
2305,3542,323
2306,1711,136 137 138
2307,7698,9
2307,3721,299
2308,5387,2
2308,3740,6
2309,4850,66
2310,3740,3
2311,1747,90
2312,5162,303
2314,1669,136 137
2315,4793,289
2315,6570,290
2317,8623,250
2318,130,289
2319,7011,262
2319,6985,267
2320,5661,2
2320,3740,3 4 6
2321,8174,140
2322,1910,300
2322,2114,301
2323,5246,117
2323,2389,118
2325,7109,262
2326,6968,262
2326,6999,267
2327,1286,165
2328,6564,2
2328,3740,3
2330,3740,3 6
2331,130,289
2331,2175,290
