Head,Tail,Relations
139,5647,90
139,6158,90
139,10365,90
139,3929,95
140,3482,9
140,3483,9
140,4311,9
140,4666,9
140,4890,9
140,5257,9
140,7585,9
140,7962,9
140,7963,9
140,11176,9
140,13393,9
140,5404,10 12
140,1635,11
140,14089,11
140,2851,12
140,7947,12
140,10165,50
140,8496,148
140,8663,186
140,11983,188
140,8581,191
140,7835,196
141,3348,15
141,10165,50
141,8072,73
141,9784,73
141,1777,85
141,6418,85
141,9089,85
141,1600,86
141,4087,86
141,4353,86
141,8759,86
141,9096,86
141,10651,89
141,3475,93
141,8387,93
142,3481,9
142,4890,9
142,7508,9
142,7962,9
142,10518,9
142,12052,9
142,347,11
142,4129,11
142,4638,11
142,6843,11
142,11739,11
142,14016,11
142,13547,12
142,8663,186
142,7414,188
142,10373,189
142,1259,191
143,7575,236
144,10165,50
144,1090,56
144,10075,56
144,8327,57
144,2397,58
144,4423,58
144,6109,58
144,7356,58
144,296,59
144,144,60
144,13319,63 65 168
144,8231,173
145,10291,121
145,2300,122
145,5421,123
145,6928,123
145,8485,123
145,11333,123
145,13123,123
145,1364,129
145,9665,129
145,5893,144
145,5913,144
145,8351,144
146,980,13
146,4288,13
146,12548,13
146,8138,14 71
146,9115,14 99
146,8268,17
146,10390,73
146,6473,77
146,10532,78
146,7733,80
146,8041,80
146,6259,85
146,9089,85
146,9767,85
146,4353,86
146,6252,86
146,8759,86
146,9096,86
146,337,87
146,11310,89
146,854,93
146,3929,95
146,4748,99
147,10438,17
147,6637,36
147,4353,37
147,4425,38
147,10532,43 45 46 63 66 168
147,147,55 60
147,1552,56
147,1964,56
147,1155,57
147,2445,57
147,8442,57
147,434,58
147,1018,58
147,1990,58
147,2575,58
147,3124,58
147,3969,58
147,4582,58
147,6404,58
147,7228,58
147,8481,58
147,8723,58
147,9073,58
147,10708,58
147,12296,58
147,14325,58
147,397,59
147,6042,59
147,10152,59
147,12134,59
147,6764,169
147,10390,172
147,6609,173
148,8663,186
148,10390,188
148,14303,190
148,1267,191
148,8581,191
149,8665,9
149,1888,10
149,2841,10
149,3023,10
149,5211,10
149,7801,10
149,12975,10
149,13454,10
149,61,11
149,8566,11 68
149,50,68
149,2025,68
149,4310,68
149,7411,68
149,7820,68
149,9517,68
149,11799,68
149,14406,68
149,10390,188
149,11510,188
149,5460,190
149,8079,190
149,1370,191
149,4396,191
149,4403,191
149,10485,191
149,13857,191
149,14032,191
149,7835,196
150,11311,22
150,10002,23
152,78,143
152,603,143
152,1149,143
152,1591,143
152,2106,143
152,3401,143
152,5674,143
152,10336,143
152,10479,143
152,12471,143
152,12679,143
152,12691,143
153,6536,118
154,1045,9
154,6820,9
154,12532,9
154,746,11 70
154,3593,11 70
154,3747,11 70
154,8483,11 70
154,14464,11 70
154,2737,33
154,8663,186
154,11497,188
154,12737,189 190
154,1370,191
154,4441,191
154,6121,191
154,13733,192
154,7835,196
155,12741,118 119
155,12050,128
156,8443,13
156,514,14
156,7340,14
156,10390,73 96
156,10532,78
156,5300,79
156,9477,79 98
156,3960,80
156,5460,80
156,1696,85
156,1729,85
156,4497,85
156,6259,85
156,7600,85
156,4353,86
156,4081,87
156,3850,88
156,2287,89
156,2771,89
156,4940,89
156,10690,89
156,11853,89
156,8568,96
156,9478,98
157,8114,9
157,3910,68
157,5420,186
157,10390,188
157,1131,189
157,11518,191
157,7835,196
158,10932,9
158,12532,9
158,12552,9
158,1637,11
158,9258,11
158,11259,180
158,4353,187
158,10390,188
158,11415,189
158,4403,191
158,11246,191
158,11852,191
158,1553,196
160,11438,22 118
160,10165,50
160,2251,129
161,1593,111
161,3178,111
161,10390,112 188
161,3434,113
161,4094,113
161,4095,113
161,4098,113
161,4099,113
161,4100,113
161,4137,113
161,4318,113
161,8934,113
161,9322,113
161,9323,113
161,9442,113
161,9713,113
161,5420,186
161,10277,189 190
161,3960,190
161,11572,190
161,11217,192
161,7835,196
162,5700,117
162,6528,117
162,9445,117
162,9788,117
162,10891,117
162,12968,117
163,5199,9
163,7491,9
163,10863,9
163,378,11 68
163,7424,11 68
163,13160,11 68
163,1977,68
163,7752,68
163,10993,68
163,12706,68
163,14014,68
163,8859,180
163,8663,186
163,10390,188
163,4396,191
164,1045,9
164,7964,9
164,12532,9
164,12569,9
164,2267,10
164,4805,11
164,341,70
164,12520,70
164,13118,180
164,8663,186
164,10390,188
164,11572,189 190
164,1370,191
164,4396,191
164,7835,196
165,1045,9
165,6820,9
165,12532,9
165,12569,9
165,854,10
165,1856,11 70
165,9356,11 70
165,13157,11 70
165,13545,11
165,2840,70
165,11638,189 190
165,4396,191
165,4441,191
165,11852,191
165,7835,196
166,1270,9
166,1328,9
166,1351,9
166,4223,9
166,4238,9
166,7963,9
166,1867,10
166,2755,10 12
166,10036,10
166,364,12
166,2756,12
166,1788,68
166,11216,68
166,6049,115
166,11627,115
166,4206,147 190
166,8496,148
166,5420,186
166,10390,188
166,11234,189 190
166,3833,190
166,4396,191
166,13720,191
166,13803,191
166,7835,196
167,885,33
167,6014,33
167,7012,33
167,11300,33
167,10913,68
167,2224,69
167,3960,180 190
167,5420,186
167,10390,188
167,12230,189 190
167,557,190
167,4396,191
167,7882,192
167,7835,196
168,10165,50
168,13138,147
169,10165,50
169,169,55
169,10448,56
169,12949,56
169,1124,57
169,8327,57
169,1226,58
169,4582,58
169,10708,58
169,12320,58
169,5112,59
169,10532,63 66 168
169,5526,64
169,5706,64
169,9284,173
170,6160,117
170,7709,117
170,10555,117
170,11496,117
170,1459,140
170,3786,140
170,4826,140
170,6960,140
170,8257,140
170,10144,140
170,11644,140
170,13556,140
171,4350,9
171,7585,9
171,7962,9
171,7963,9
171,11176,9
171,12545,9
171,12551,9
171,8192,11
171,8520,11
171,11397,11
171,3960,147 180 189
171,8663,186
171,10390,188
171,3444,191
171,4403,191
171,13803,191
171,7835,196
172,922,34
172,2921,34
172,7022,34
172,13523,34
172,6536,51 129
172,12894,128
172,55,129
172,2684,129
172,4134,129
172,5745,129
172,8126,129
172,11275,129
172,11360,129
172,12116,129
172,13910,129
173,380,197
174,349,129
174,4063,129
174,13806,129
175,5087,9
175,10165,50
176,1244,9
176,1275,9
176,1297,9
176,1299,9
176,10165,50
176,11537,147
177,3772,11 68
177,5073,11 68
177,3404,33
177,4948,68
177,8754,68
177,8777,68
177,8951,68
177,10008,68
177,10153,68
177,10179,68
177,4353,187
177,923,191
177,4396,191
177,11852,191
177,7835,196
178,1205,9
178,1232,9
178,1268,9
178,1275,9
178,1300,9
178,1326,9
178,1351,9
178,3483,9
178,4311,9
178,4678,9
178,6479,9
178,8463,9
178,10579,9
178,11176,9
178,12545,9
178,338,10 12
178,575,10 12
178,2706,10
178,2747,10
178,2797,10
178,2913,10 12
178,6210,10
178,10466,10 12
178,702,11
178,1883,11
178,2735,12
178,10284,33
178,10532,39
178,12559,48
178,10165,50
178,3680,146 148
178,13331,146
178,4206,147
178,2680,148
178,6491,148
178,8496,148
178,10927,148
178,13332,148
178,13335,148
178,14318,190
178,733,191
178,1170,191
178,3444,191
178,4396,191
178,10485,191
178,10506,191
179,105,150
179,8586,150
179,9672,150
179,13614,150
180,187,159
180,1577,159
180,6300,159
180,9314,159
181,1351,9
181,8459,9
181,9536,9
181,2842,10
181,5577,32
181,10532,39
181,9610,68
181,11309,68
181,8663,186
181,10390,188
181,12821,189 190
181,11919,190
181,13980,190
181,1370,191
181,12088,192
181,7835,196
181,3616,201
181,11049,201
181,13003,201
181,13006,201
181,13028,201
182,2511,149
183,76,149
183,107,149
183,501,149
183,674,149
183,834,149
183,1414,149
183,1415,149
183,1436,149
183,2649,149
183,2702,149
183,2734,149
183,2758,149
183,2760,149
183,2774,149
183,2822,149
183,2823,149
183,2824,149
183,2833,149
183,2873,149
183,2888,149
183,4541,149
183,4924,149
183,6055,149
183,6057,149
183,6070,149
183,7070,149
183,7569,149
183,7574,149
183,8396,149
183,8808,149
183,10683,149
183,10990,149
183,622,150
183,12501,150
184,9489,25
184,10532,39
184,977,148
184,2668,148
184,7869,148
184,8496,148
184,5611,152
184,5910,152
184,357,175
184,8663,186
184,10390,188
184,5823,191
184,10485,191
184,11863,191
184,7835,196
185,8671,9
185,10278,9
185,10632,9
185,2063,11 68
185,2638,11 68
185,3870,68
185,9309,68
185,11785,68
185,12589,68
185,5420,186
185,10555,188
185,520,190
185,1370,191
185,4396,191
185,10254,192
185,1553,196
185,7835,196
186,1326,9
186,5087,9
186,10532,39
186,8496,148
186,5460,180
186,8663,186
186,14161,189
186,733,191
186,1259,191
186,10485,191
186,11863,191
186,12113,191
186,7835,196
187,10165,50
187,1243,147
187,977,148 152
187,2680,148
187,5611,148
187,7880,148
187,8663,186
187,10390,188
187,13624,189
187,9901,190
187,4396,191
187,12393,191
187,7835,196
188,1297,9
188,1299,9
188,6479,9
188,986,10
188,10165,50
188,2422,148
188,2668,148
188,3222,148
188,4198,148
188,5043,148
188,5611,148 152
188,6921,148
188,7869,148
188,8036,148
188,8168,151
188,9881,152
188,8663,186
188,4353,187
188,9096,187
188,10390,188
188,10796,188
188,1227,190
188,14008,190
188,5823,191
188,10485,191
188,13720,191
188,13803,191
188,2002,192
188,7835,196
189,1205,9
189,1232,9
189,1268,9
189,3455,9
189,3650,9
189,6481,9
189,6594,9
189,7585,9
189,11176,9
189,79,10
189,695,10 12
189,1953,10
189,2347,10 12
189,3888,10 12
189,4169,10
189,4170,10 12
189,4418,10 12
189,9907,10 12
189,6457,11
189,3667,12
189,6695,12
189,10165,50
189,12972,147 190
189,927,148
189,5043,148
189,5611,148
189,6921,148
189,8496,148
189,8663,186
189,1335,189
189,733,191
189,1170,191
189,1259,191
189,5823,191
189,10485,191
189,13259,192
189,880,195
189,7835,196
190,10532,39
190,6336,148 152
190,10833,151
190,5611,152
190,5910,152
190,13331,152
190,4353,187
190,10390,188
190,14141,190
190,733,191
190,1259,191
190,10485,191
190,7835,196
191,1764,47
191,9848,47
191,9849,47
192,10165,50
192,192,55 60
192,1090,56
192,1552,56
192,8327,57
192,2397,58
192,3124,58
192,3834,58
192,7779,58
192,2178,63 65 66 168
193,9455,9
193,10867,9
193,4872,68
193,11519,68
193,13512,68
193,8663,186
193,4458,188
193,9784,188
193,7882,192
193,7835,196
194,4230,9
194,4231,9
194,5053,9
194,5106,9
194,10165,50
195,1090,210
195,12949,210
195,3118,213
195,3869,213
195,4601,213
195,5228,213
195,934,215
196,10165,50
196,10696,147 189
196,977,148
196,2680,148 152
196,3342,148
196,3626,148
196,3680,148
196,7665,148
196,14164,180
196,8663,186
196,10390,188
196,1349,191
196,10485,191
196,11863,191
196,12393,191
196,13803,191
197,10390,181
197,5846,182
197,9730,182
197,9920,182
197,14255,182
197,77,183
197,3076,183
197,5515,183
197,6286,183
197,7244,183
197,7247,183
197,9142,183
197,10219,183
198,5279,9
198,10608,9
198,12543,9
198,754,68
198,1240,68
198,6277,68
198,9129,68
198,11585,68
198,946,179
198,13118,180
198,8663,186
198,10390,188
198,14113,190
198,4396,191
198,7835,196
199,188,149
199,708,149
199,1870,149
199,1973,149
199,2688,149
199,2721,149
199,2869,149
199,2882,149
199,5936,149
199,6013,149
199,6112,149
199,9696,149
199,9982,149
199,10212,149
199,95,150
199,105,150
199,444,150
199,656,150
199,770,150
199,8991,150
199,12650,150
200,12950,19
200,10165,50
201,12741,118 119
201,12051,128
202,12741,19 119
202,12049,129
203,1174,150
203,6849,150
203,8074,150
203,8153,150
203,14398,150
204,12533,9
204,2285,11 70
204,8598,11 70
204,8663,186
204,490,191
204,4441,191
204,6121,191
204,11852,191
204,11217,192
205,1270,9
205,1296,9
205,6479,9
205,6481,9
205,6594,9
205,10353,9
205,9162,10
205,10165,50
205,4845,147
205,5732,147 189
205,2422,148
205,2472,148
205,2668,148
205,2680,148
205,5043,148
205,5611,148
205,6921,148
205,7869,148
205,8496,148
205,10314,148
205,11067,148
205,11497,188
205,9930,190
205,733,191
205,5823,191
205,7312,191
205,12113,191
205,13720,191
205,13803,191
205,7835,196
206,1205,9
206,1232,9
206,1270,9
206,3480,9
206,5253,9
206,11176,9
206,10165,50
206,3960,147
206,2668,148
206,5420,186
206,10390,188
206,14369,190
206,8581,191
206,13803,191
206,7835,196
207,9784,118
207,234,129
207,294,129
207,295,129
207,3189,129
207,7595,129
207,11283,129
208,1275,9
208,1297,9
208,1299,9
208,1352,9
208,4219,9
208,4224,9
208,4226,9
208,4228,9
208,4230,9
208,4231,9
208,4236,9
208,4238,9
208,5106,9
208,5213,9
208,8654,9
208,1335,147
209,1352,9
209,10165,50
209,9269,147
210,1299,9
210,4311,9
210,10165,50
210,14184,147
211,8443,9
211,8665,9
211,8671,9
211,5481,11 68
211,5482,11 68
211,6199,11 68
211,12327,11 68
211,241,12 33 48
211,10165,50
211,5243,68
211,5479,68
211,5480,68
211,5493,68
211,11686,68
211,5420,186
211,8759,187
211,4458,188 190
211,8489,189 190
211,11983,190
211,13089,190
211,4396,191
211,11518,191
212,1205,9
212,1232,9
212,1275,9
212,4678,9
212,11176,9
212,1502,10
212,8103,10 12
212,9612,10
212,609,12
212,5946,12
212,10165,50
212,5420,186
213,573,40
213,1863,40
213,3493,40
213,4965,40
213,6588,40
213,6678,40
213,14452,40
213,3984,199
213,4693,199 200
213,5036,199 200
213,11682,200
213,5165,215
214,10165,50
214,4654,110
214,5787,110
214,10124,110
215,10165,50
215,5293,110
215,7782,110
215,8106,110
215,8711,110
215,9792,110
216,13255,125
216,216,126
216,12940,127
216,11638,128
216,4547,131
217,5621,22
217,10165,50
217,914,128
217,2836,216
218,8663,186
218,4458,188
218,9784,188
218,2142,189
218,12486,191
218,883,198 201
218,1028,198 201
218,3219,198 201
218,3796,198 201
218,4343,198 201
218,4747,198 201
218,4794,198 201
218,12222,198 201
218,12859,198 201
218,1202,201
219,10390,22
219,219,126
219,4267,131
220,1205,9
220,1268,9
220,1294,9
220,4311,9
220,6505,9
220,10165,50
220,8663,186
220,4458,188
220,1597,189
220,8701,190
220,10485,191
220,13317,191
220,13803,191
221,1326,9
221,1351,9
221,4238,9
221,5487,9
221,6479,9
221,10104,9
221,2847,10 12
221,3875,10 12
221,10165,50
221,8663,186
221,10390,188
221,9606,190
221,11234,190
221,14303,190
221,10485,191
221,11863,191
221,13803,191
221,7835,196
222,4664,9
222,4905,9
222,5254,9
222,6185,9
222,6187,9
222,6420,9
222,7304,9
222,9654,9
222,12552,9
222,2096,10
222,2242,10
222,4064,10
222,5367,10
222,8541,10
222,10730,10
222,10762,10
222,11784,10 12
222,3187,11 70
222,3989,11
222,8580,11
222,11261,11
222,8663,186
222,9784,188
222,10013,189
222,9275,190
222,1259,191
222,1370,191
222,4396,191
222,4441,191
222,6121,191
222,11852,191
222,7835,196
223,10165,50
223,13495,125
223,223,126
223,10532,138
224,10165,50
224,8742,110
224,657,170
224,1223,170
224,2595,170
225,1232,9
225,1270,9
225,1296,9
225,1328,9
225,4223,9
225,4227,9
225,4289,9
225,7963,9
225,1101,10 12
225,1279,10
225,10165,50
225,5028,147
225,10390,147 188
225,5420,186
225,4353,187
225,1335,189
225,5621,190
225,733,191
225,3444,191
225,4396,191
225,10485,191
225,13803,191
225,7835,196
226,1268,9
226,1294,9
226,4191,9
226,7993,10
226,13973,10
226,3000,30 32
226,10165,50
226,3835,68
226,5460,147
226,6027,147
226,12620,147
226,5611,148
226,6921,148
226,8496,148
226,9232,148
226,3392,151
226,8663,186
226,5621,188
226,10390,188
226,11365,189
226,733,191
226,7835,196
227,10165,50
227,2070,58
227,4434,58
227,10708,58
227,12296,58
227,13961,58
227,13319,63 65 168
228,1232,9
228,1294,9
228,1295,9
228,4219,9
228,4222,9
228,4225,9
228,4226,9
228,4227,9
228,4228,9
228,4229,9
228,4230,9
228,4238,9
228,1936,32
228,10037,49
228,10165,50
228,5460,147
228,308,148
228,927,148
228,977,148
228,2382,148
228,2668,148
228,2680,148
228,3680,148
228,5043,148
228,6491,148
228,6921,148
228,8036,148
228,8496,148
228,9232,148
228,9234,148
228,9513,148
228,11290,148
228,11843,148
228,11844,148
228,13094,148
228,13332,148
228,13335,148
228,8663,186
228,10390,188
228,733,191
228,4396,191
228,5823,191
228,11863,191
228,13803,191
228,9109,192
228,1553,196
228,7835,196
229,7963,9
229,11176,9
229,648,10 12 193
229,653,12 193
229,10165,50
229,212,151
229,5611,152
229,9881,152
229,11290,152
229,7448,180
229,8663,186
229,4458,188
229,9784,188
229,1186,190
229,1259,191
229,4396,191
229,13803,191
230,1205,9
230,1274,9
230,1387,9
230,3650,9
230,4311,9
230,5053,9
230,6594,9
230,12545,9
230,1031,10
230,1782,10
230,1868,10
230,1914,10
230,2910,10
230,6165,10
230,10588,12
230,10165,50
230,5582,68
230,13722,68
230,5910,146
230,14321,147
230,6921,148
230,2634,151
230,5611,152
230,8663,186
230,10390,188
230,11914,190
230,733,191
230,6301,191
230,10485,191
230,13720,191
230,7835,196
231,10165,50
231,231,55 60
231,1964,56
231,10448,56
231,3834,58
231,3969,58
231,4434,58
231,5764,58
231,6823,58
231,7228,58
231,7655,58
231,10708,58
231,12296,58
231,12995,58
231,14324,58
231,2929,59
231,3173,59
231,3881,59
231,4709,59
231,4945,59
231,9765,59
231,14024,59
231,10532,63 66 168
231,11572,171
231,2119,173
232,9455,9
232,840,68
232,1823,68
232,3699,68
232,8663,186
232,10287,189 190
232,4396,191
232,4441,191
232,7835,196
233,9490,25
233,10532,39
233,10165,50
233,10373,147 189 190
233,12986,147 188
233,8496,148
233,12301,148
233,5611,152
233,5910,152
233,7869,152
233,10390,188
233,5460,190
233,733,191
233,5823,191
233,7312,191
233,8643,191
233,10485,191
233,11863,191
233,12113,191
233,13803,191
235,3984,199 200
235,4693,199 200
235,5036,199 200
235,11682,199 200
235,5165,215
236,10165,50
236,236,55 60
236,1090,56
236,9984,56
236,9800,57
236,7653,58
236,401,59
236,5633,59
236,2178,63 65
236,9806,128
236,13133,128
236,10312,173
237,308,153 157
237,7474,154
237,4390,155 157
237,4208,156
237,977,157 158
237,1722,157
237,5611,157
237,6403,157
237,13331,157
237,2668,158
237,6138,158
237,6470,158
237,7857,158
237,8036,158
237,8496,158
237,9513,158
237,13332,158
238,10637,9
238,1457,11 68
238,1459,68
238,5351,68
238,5420,186
238,170,187
238,4353,187
238,8759,187
238,4458,188
238,6160,189 190
238,1005,190
238,9784,190
238,4396,191
238,7835,196
239,10165,50
240,7594,19 23
240,5621,22
241,4350,9
241,8443,9
241,8665,9
241,8671,9
241,211,10 12 32 33
241,749,10
241,7714,10
241,5479,11 68
241,5480,11 68
241,5481,11 68
241,5482,11
241,6199,11 68
241,8717,33
241,5493,68
241,11720,68
241,8663,186
241,4353,187
241,103,189
241,7448,190
242,76,6
242,113,6
242,189,6
242,405,6
242,567,6
242,575,6
242,638,6
242,685,6
242,952,6
242,985,6
242,1386,6
242,1848,6
242,1879,6
242,1909,6
242,1914,6
242,1933,6
242,2012,6
242,2014,6
242,2029,6
242,2093,6
242,2192,6
242,2220,6
242,2607,6
242,2661,6
242,2700,6
242,2702,6
242,2748,6
242,2850,6
242,2861,6
242,2927,6
242,4262,6
242,4418,6
242,4462,6
242,4896,6
242,5549,6
242,6275,6
242,6381,6
242,7916,6
242,8185,6
242,8446,6
242,8947,6
242,9117,6
242,10973,6
242,11262,6
242,12396,6
242,12443,6
242,12798,6
242,12962,6
242,13178,6
242,13269,6
242,13547,6
242,13937,6
242,13970,6
242,13990,6
242,14065,6
242,14347,6
242,14383,6
242,11175,217
243,6565,181
243,8878,181
243,10390,181
243,4353,182
243,8874,182
243,10060,182
243,1938,183
243,2476,183
243,3217,183
243,6034,183
243,6052,183
243,7134,183
243,7454,183
243,7818,183
243,8646,183
243,8913,183
243,9271,183
243,10785,183
243,12868,183
243,13161,183
243,13414,183
243,13457,183
243,13555,183
244,3754,9
244,9455,9
244,7772,68
244,7937,185
244,8663,186
244,4353,187
244,4458,188
244,9784,188
244,7448,189
244,6121,191
247,10165,50
248,5199,9
248,5273,9
248,12543,9
248,12322,11 68
248,14458,11 68
248,450,32
248,2599,33
248,10532,39
248,1802,68
248,4440,68
248,7848,68
248,9546,68
248,14238,68
248,8663,186
248,10390,188
248,13118,189
248,3960,190
248,923,191
248,4396,191
248,11852,191
248,5859,192
248,5816,232
249,10390,22
249,6549,23
249,249,126
249,12940,127
249,4267,131
250,10390,22
250,10165,50
250,7181,129
250,4267,131
251,10390,22
251,7525,23
251,10165,50
251,251,126
251,12940,127
252,10390,22
252,7658,23
252,10165,50
252,13836,125
252,252,126
252,12940,127
252,7611,128
252,1762,129
253,10165,50
253,12940,127
253,4370,131
254,10390,22
255,10165,50
255,12940,127
255,4267,131
256,359,36
256,6637,36
256,4353,37
256,4425,38
256,11311,38
256,12646,170
256,8231,173
256,1697,222
257,4475,22
257,6445,131
258,7804,23
258,10165,50
258,258,126
258,12940,127
258,1084,129
258,4267,131
259,10165,50
259,13818,120 125
259,259,126
259,12940,127
259,4267,131
260,10165,50
260,260,126
260,12940,127
261,10165,50
261,261,126
261,4267,131
262,10390,22
262,9901,23
262,10165,50
262,262,125 126 139
262,12940,127
262,13641,128
262,4370,131
262,10532,138
263,263,126
264,10390,22
264,8229,23
264,10165,50
264,13743,125
264,264,126
264,12940,127
264,3597,129
264,11876,129
264,4370,131
265,10165,50
265,13726,120
265,13705,125
266,10390,22
266,8392,23
266,10165,50
266,12940,127
266,3941,129
267,6451,185
267,8663,186
267,5836,188
267,12535,189
267,4556,190
267,5345,191
267,11246,191
267,13720,191
267,7835,196
268,4287,9
268,4581,9
268,5937,9
268,8427,9
268,8671,9
268,10350,9
268,10351,9
268,10607,9
268,10620,9
268,12544,9
268,77,10 12
268,322,10 12
268,2365,10 12
268,2581,10
268,2601,10 12
268,2863,10
268,3129,10 12
268,3892,10 12
268,3971,10 12
268,4687,10
268,4840,10 12
268,5450,10 12
268,5469,10 12
268,6621,10
268,7148,10 12
268,7692,10 12
268,8828,10
268,9072,10
268,10829,10 12
268,11198,10
268,11425,10
268,11722,10
268,1306,11 68
268,6578,11 68
268,6854,11
268,10398,11 68
268,4710,12
268,5171,12
268,7682,12
268,9607,12
268,9182,32
268,3498,68
268,5632,68
268,8224,68
268,11599,68
268,11696,68
268,12458,68
268,4353,187
268,9784,188
268,12906,188
268,11338,189
268,13795,190
268,2995,191
268,4396,191
268,11217,192
268,13239,195
269,10165,50
269,13671,125
269,269,126
269,12940,127
269,10694,128
269,11019,129
269,4370,131
270,10390,22
270,9083,23
270,10165,50
270,12940,127
270,4267,131
271,10165,50
271,271,126
271,12940,127
271,11913,128
271,4267,131
272,272,126
272,12940,127
272,11913,128
272,4267,131
273,10165,50
273,273,126
273,12940,127
273,7976,129
273,4267,131
274,274,126
274,4267,131
275,275,126
275,12940,127
275,4267,131
276,276,126
276,12940,127
276,4267,131
277,10390,22
277,9507,23
277,277,126
277,12940,127
278,10165,50
278,278,126
278,12940,127
278,4267,131
279,10165,50
279,12940,127
279,4267,131
280,10165,50
280,280,55 60
280,4423,58
280,7653,58
280,7268,59
280,10050,59
280,13714,59
280,2178,63 168
280,10312,171
280,2789,173
281,10165,50
281,281,126
